Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t80,0.0,0.0,0.0,0.0,299.7626920967705,0.0,0.0,0.0,0.0,0.0,299.7626920967705
t81,0.0,0.0,0.0,0.0,349.09217766440725,7424.758284584912,2795.593002933855,0.0,0.0,0.0,10569.443465183174
t82,0.0,0.0,0.0,0.0,218.05003776179248,10222.987298107064,2446.537187537468,0.0,0.0,0.0,12887.574523406325
t83,0.0,0.0,0.0,14216.896006674524,168.20110619604108,16560.83401182384,1860.818780987985,0.0,0.0,0.0,32806.749905682394
t84,0.0,0.0,0.0,2279.881755668095,339.13902764531525,2976.0847476429662,813.7254981408419,0.0,0.0,0.0,6408.831029097219
t85,0.0,0.0,0.0,2246.2073311920176,429.0214572988708,20165.496305307508,890.424346518539,0.0,0.0,0.0,23731.149440316934
t86,0.0,0.0,0.0,7340.380832019893,718.2724455976875,22759.465061511877,969.3661080970651,0.0,0.0,0.0,31787.48444722652
t87,0.0,0.0,0.0,0.0,1769.997333778509,5842.781635273273,732.7849995282025,0.0,0.0,0.0,8345.563968579985
t88,0.0,0.0,0.0,0.0,2349.4994663897455,13658.30323246837,676.382708552781,0.0,0.0,0.0,16684.185407410896
t89,0.0,0.0,0.0,0.0,2882.4584839123318,0.0,847.0334887209971,0.0,0.0,0.0,3729.4919726333287
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t102,0.0,0.0,0.0,0.0,4703.208924344835,0.0,2293.2705573354733,0.0,0.0,0.0,6996.479481680309
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t104,0.0,0.0,0.0,2614.1291690610597,831.3294127263152,3753.287853205049,478.71411357360483,0.0,0.0,0.0,7677.460548566029
t105,0.0,0.0,0.0,7790.536393249296,3579.045844937461,10848.393451747947,613.222774436744,0.0,0.0,0.0,22831.198464371446
t106,0.0,0.0,0.0,0.0,2578.3117076255794,15300.682839200992,742.2506604430243,0.0,0.0,0.0,18621.245207269596
t107,0.0,0.0,0.0,7340.826689464589,1450.838535264313,18570.497677799176,1145.390474924716,0.0,0.0,0.0,28507.553377452794
t108,0.0,0.0,0.0,0.0,2162.1465485643125,19158.357323353317,1689.5965160172645,0.0,0.0,0.0,23010.100387934894
t109,0.0,0.0,0.0,0.0,523.2929509875083,27812.66378607401,1578.8295690027983,0.0,0.0,0.0,29914.786306064314
t110,0.0,0.0,0.0,480.33869090934604,2413.8616311142373,4209.391815731327,1142.0555823869877,0.0,0.0,0.0,8245.647720141898
t111,0.0,0.0,0.0,0.0,4885.328693540918,23089.455325540977,1697.7280515336863,0.0,0.0,0.0,29672.51207061558
