Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t116,0.0,0.0,0.0,2168.5292779843044,55.04177340217147,5120.281919627053,1709.6594619475215,8914.48756703895,0.0,0.0,17968.0
t117,0.0,0.0,0.0,0.0,1084.0365379740624,0.0,2257.094768999771,5842.905231000229,8334.963462025938,0.0,17519.0
t118,0.0,0.0,0.0,0.0,5390.24208667169,0.0,2756.2275450331335,8801.530368295178,0.0,0.0,16948.0
t119,0.0,0.0,0.0,0.0,7606.751278145171,0.0,2283.342250541897,5469.906471312932,0.0,0.0,15360.0
t120,0.0,0.0,0.0,0.0,7699.055872279472,0.0,3275.211606461725,2706.732521258803,0.0,0.0,13681.0
t121,0.0,0.0,0.0,0.0,4641.659132624731,0.0,619.7161983651758,5415.283801634824,4258.340867375269,0.0,14935.0
t122,0.0,0.0,0.0,0.0,6193.61291329901,0.0,1044.290664885776,4292.709335114224,2531.38708670099,0.0,14062.0
t123,0.0,0.0,0.0,0.0,7822.796287765164,0.0,1259.8437874754427,1011.115772947237,788.2037122348356,2616.0404395773203,13498.0
t124,0.0,0.0,0.0,0.0,5439.035377935006,0.0,1450.6002476281747,3155.3997523718253,3100.964622064994,0.0,13146.0
t125,0.0,0.0,0.0,0.0,3880.1990574952306,0.0,1673.8767595309487,341.08280089173104,4666.800942504769,2616.0404395773203,13178.0
t126,0.0,0.0,0.0,992.3128674875173,1886.0622228070272,14.741694586258308,1415.2400515237114,2650.447080988772,6753.196082606714,0.0,13712.0
t127,0.0,0.0,0.0,3678.0708601853926,559.6667041849181,4894.242602637759,1045.0065723238292,0.0,3497.0906931773234,1517.9225674907777,15191.999999999998
t128,0.0,0.0,0.0,8172.213692474419,0.0,9337.0,962.4937809859244,0.0,0.0,0.0,18471.707473460345
t129,0.0,0.0,0.0,13884.717497199857,0.0,9647.0,959.8686308844584,0.0,0.0,0.0,24491.586128084316
t130,0.0,0.0,0.0,18371.197681863498,0.0,12961.637797647008,1200.0742309132452,0.0,0.0,0.0,32532.909710423748
t131,0.0,0.0,0.0,21581.84703690033,0.0,25263.31601017464,1636.193620626427,0.0,0.0,0.0,48481.356667701395
t132,0.0,0.0,0.0,21869.196322852313,0.0,10321.0,1982.0588235379935,0.0,0.0,0.0,34172.25514639031
t133,0.0,0.0,0.0,20459.269159781248,0.0,10433.0,2110.459936625495,0.0,0.0,0.0,33002.72909640674
t134,0.0,0.0,0.0,21612.497627401877,0.0,25638.31601017464,2209.131367396537,0.0,0.0,0.0,49459.94500497305
t135,0.0,0.0,0.0,21214.03995088179,0.0,25703.31601017464,1913.6795907588637,0.0,0.0,0.0,48831.03555181529
t136,0.0,0.0,0.0,17509.149824007545,0.0,10646.0,1792.8715600303328,0.0,0.0,0.0,29948.02138403788
t137,0.0,0.0,0.0,13175.92259185163,0.0,19906.201589644137,1453.38980909346,0.0,0.0,0.0,34535.51399058923
t138,0.0,0.0,0.0,6291.033700442099,143.8273527795027,10491.172647220497,1925.856243314394,4723.110056243507,0.0,0.0,23575.0
t139,0.0,0.0,0.0,2444.384592498209,3770.8386349392895,4466.733459636268,2546.6072521672704,4900.9677157572005,2288.4279054244425,2616.0404395773203,23034.0
