BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t162,3980.745441388149,0.0,-0.0,0.0,0.0,0.0,0.0,6140.25455861185,-0.0,-10121.0,7704.992370417676,0.0,-0.0,0.0,0.0,0.0,0.0,-4814.992370417676,-0.0,-2890.0,2705.262188194174,0.0,-0.0,0.0,0.0,0.0,0.0,-1325.262188194174,-0.0,-1380.0
t163,0.0,1915.6538407876988,-0.0,0.0,0.0,0.0,0.0,8117.346159212301,-0.0,-10033.0,6982.346159212301,0.0,-0.0,0.0,0.0,0.0,0.0,-4117.346159212301,-0.0,-2865.0,5368.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1368.0
t164,0.0,1048.5872513371141,-0.0,0.0,0.0,0.0,0.0,9244.412748662886,-0.0,-10293.0,8347.380295105744,0.0,-0.0,0.0,0.0,0.0,0.0,-5407.380295105744,-0.0,-2940.0,5240.032453557142,0.0,-0.0,0.0,0.0,0.0,0.0,-3837.0324535571417,-0.0,-1403.0
t165,0.0,436.8049950328932,-0.0,0.0,0.0,0.0,0.0,9590.195004967107,-0.0,-10027.0,8454.195004967107,0.0,-0.0,0.0,0.0,0.0,0.0,-5590.195004967107,-0.0,-2864.0,5367.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1367.0
t166,0.0,348.4736864655333,-0.0,0.0,0.0,0.0,0.0,8896.526313534467,-0.0,-9245.0,7536.526313534467,0.0,-0.0,0.0,0.0,0.0,0.0,-4896.526313534467,-0.0,-2640.0,5261.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1261.0
t167,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8259.0,-0.0,-8259.0,4815.91101384219,1802.0889861578098,-0.0,0.0,0.0,0.0,0.0,-4259.0,-0.0,-2359.0,5126.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1126.0
t168,0.0,264.00452643451626,-0.0,0.0,0.0,0.0,0.0,7120.995473565484,-0.0,-7385.0,4517.430059723293,712.5654138421904,-0.0,0.0,0.0,0.0,0.0,-3120.9954735654837,-0.0,-2109.0,5007.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1007.0
t169,0.0,5183.474868238675,-0.0,0.0,0.0,0.0,0.0,1600.525131761325,-0.0,-6784.0,2421.1411138551402,0.0,-0.0,0.0,0.0,0.0,0.0,-483.14111385514025,-0.0,-1938.0,2041.3840179061847,0.0,-0.0,0.0,0.0,0.0,0.0,-1117.3840179061847,-0.0,-924.0
t170,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6472.0,-0.0,-6472.0,1851.6858440569729,2648.8340321264304,-0.0,0.0,0.0,0.0,0.0,-2652.519876183403,-0.0,-1848.0,2085.4396842392766,2616.0404395773203,-0.0,0.0,0.0,0.0,0.0,-3819.480123816597,-0.0,-882.0
t171,0.0,5365.291800687448,-0.0,0.0,0.0,0.0,0.0,940.7081993125516,-0.0,-6306.0,1638.6388644863491,0.0,-0.0,0.0,0.0,0.0,0.0,162.36113551365088,-0.0,-1801.0,1962.0693348262025,0.0,-0.0,0.0,0.0,0.0,0.0,-1103.0693348262025,-0.0,-859.0
t172,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6263.0,-0.0,-6263.0,755.799088977455,6252.777099121839,-0.0,0.0,0.0,0.0,0.0,-5220.576188099294,-0.0,-1788.0,1895.4238119007061,0.0,-0.0,0.0,0.0,0.0,0.0,-1042.4238119007061,-0.0,-853.0
t173,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6421.0,-0.0,-6421.0,1255.3610409351184,4315.278788504038,-0.0,0.0,0.0,0.0,0.0,-3737.6398294391565,-0.0,-1833.0,1968.1786003831758,1590.1815701776677,-0.0,0.0,0.0,0.0,0.0,-2683.3601705608435,-0.0,-875.0
t174,0.0,7376.235462845958,-0.0,0.0,0.0,0.0,0.0,-333.2354628459575,-0.0,-7043.0,1129.9560468256154,0.0,-0.0,0.0,0.0,0.0,0.0,882.0439531743846,-0.0,-2012.0,1508.808490328427,0.0,-0.0,0.0,0.0,0.0,0.0,-548.8084903284271,-0.0,-960.0
t175,26.819266688851823,2021.140799918232,-0.0,0.0,0.0,0.0,0.0,6192.039933392916,-0.0,-8240.0,567.8062831142098,7686.19371688579,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2354.0,1415.0399333929163,0.0,-0.0,0.0,0.0,0.0,0.0,-292.0399333929163,-0.0,-1123.0
t176,4915.588451685269,0.0,-0.0,0.0,0.0,0.0,0.0,4046.4115483147307,-0.0,-8962.0,6840.146288023855,0.0,-0.0,0.0,0.0,0.0,0.0,-4281.146288023855,-0.0,-2559.0,987.2652602908756,0.0,-0.0,0.0,0.0,0.0,0.0,234.73473970912437,-0.0,-1222.0
t177,8524.695483242187,0.0,-3866.695483242187,0.0,0.0,0.0,0.0,4633.0,-0.0,-9291.0,15351.01796249032,0.0,-6797.017962490319,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2654.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1267.0,-0.0,-1267.0
t178,11854.115876472506,0.0,-0.0,0.0,0.0,0.0,0.0,-2335.115876472506,-0.0,-9519.0,1681.884123527494,0.0,-0.0,0.0,0.0,0.0,0.0,1037.115876472506,-0.0,-2719.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1298.0,-0.0,-1298.0
t179,7481.50352279861,0.0,-0.0,0.0,0.0,0.0,0.0,2223.49647720139,-0.0,-9705.0,23777.31601017464,0.0,-15105.31601017464,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2772.0,0.0,0.0,-2353.50352279861,0.0,0.0,0.0,0.0,3676.50352279861,-0.0,-1323.0
t180,15629.895482071175,0.0,-10434.895482071175,0.0,0.0,0.0,0.0,4569.0,-0.0,-9764.0,8689.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2789.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1331.0,-0.0,-1331.0
t181,17376.255146390315,0.0,-12163.255146390313,0.0,0.0,0.0,0.0,4567.0,-0.0,-9780.0,23798.31601017464,0.0,-15105.31601017464,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2793.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1333.0,-0.0,-1333.0
t182,22279.147970810478,0.0,-8348.147970810478,0.0,0.0,0.0,0.0,-4134.0,-0.0,-9797.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2798.0,-0.0,-2798.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1336.0,-0.0,-1336.0
t183,21846.208379976157,0.0,-5363.167940398836,0.0,0.0,0.0,0.0,-6730.04043957732,-0.0,-9753.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2785.0,-0.0,-2785.0,0.0,0.0,-2616.0404395773203,0.0,0.0,0.0,0.0,3945.0404395773203,-0.0,-1329.0
t184,17693.053367016815,0.0,-3910.053367016815,0.0,0.0,0.0,0.0,-4090.0,-0.0,-9693.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2768.0,-0.0,-2768.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1322.0,-0.0,-1322.0
t185,10995.899342429246,0.0,-5913.899342429246,0.0,0.0,0.0,0.0,4582.0,-0.0,-9664.0,16525.439631195564,0.0,-7865.439631195564,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2760.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1318.0,-0.0,-1318.0
t186,2678.095345072489,2093.5296475478967,-0.0,0.0,0.0,0.0,0.0,4822.3750073796145,-0.0,-9594.0,6452.037142308953,0.0,-0.0,0.0,0.0,0.0,0.0,-3712.037142308953,-0.0,-2740.0,2418.337865070661,0.0,-0.0,0.0,0.0,0.0,0.0,-1110.3378650706609,-0.0,-1308.0
t187,0.0,2198.744498377503,-0.0,0.0,0.0,0.0,0.0,7415.255501622497,-0.0,-9614.0,1521.1020581085133,7123.897941891487,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2745.0,2826.255501622497,0.0,-0.0,0.0,0.0,0.0,0.0,-1515.255501622497,-0.0,-1311.0
t188,0.0,7820.472444976203,-0.0,0.0,0.0,0.0,0.0,2079.5275550237966,-0.0,-9900.0,2803.0119365750693,0.0,-0.0,0.0,0.0,0.0,0.0,24.988063424930715,-0.0,-2828.0,3454.5156184487273,0.0,-0.0,0.0,0.0,0.0,0.0,-2104.5156184487273,-0.0,-1350.0
t189,0.0,6724.173555978695,-0.0,0.0,0.0,0.0,0.0,2859.826444021305,-0.0,-9584.0,2609.843409984647,0.0,-0.0,0.0,0.0,0.0,0.0,127.15659001535278,-0.0,-2737.0,4293.983034036658,0.0,-0.0,0.0,0.0,0.0,0.0,-2986.983034036658,-0.0,-1307.0
t190,0.0,106.06355189393526,-0.0,0.0,0.0,0.0,0.0,8868.936448106066,-0.0,-8975.0,2456.9186782274014,6006.081321772599,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2563.0,4191.936448106065,0.0,-0.0,0.0,0.0,0.0,0.0,-2968.9364481060647,-0.0,-1223.0
t191,0.0,3430.970479004153,-0.0,0.0,0.0,0.0,0.0,4762.029520995848,-0.0,-8193.0,4679.864326974945,0.0,-0.0,0.0,0.0,0.0,0.0,-2340.8643269749446,-0.0,-2339.0,3538.1651940209026,0.0,-0.0,0.0,0.0,0.0,0.0,-2421.1651940209026,-0.0,-1117.0
t192,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7395.0,-0.0,-7395.0,3322.9202260425855,3947.520149017181,-0.0,0.0,0.0,0.0,0.0,-5158.440375059767,-0.0,-2112.0,3244.559624940234,0.0,-0.0,0.0,0.0,0.0,0.0,-2236.559624940234,-0.0,-1008.0
t193,0.0,10309.246429982433,-0.0,0.0,0.0,202.716,0.0,-3003.9624299824345,-0.0,-7508.0,73.26789766637853,0.0,-0.0,0.0,0.0,57.888000000000005,0.0,2012.8441023336215,-0.0,-2144.0,5.233672351187246,0.0,-0.0,0.0,0.0,27.648,0.0,991.1183276488127,-0.0,-1024.0
t194,0.0,2082.236255581895,-0.0,0.0,0.0,195.07500000000002,0.0,4947.688744418105,-0.0,-7225.0,98.82520208017193,7808.473797919828,-0.0,0.0,0.0,55.701,0.0,-5900.0,-0.0,-2063.0,6.093744418104961,0.0,-0.0,0.0,0.0,26.595,0.0,952.311255581895,-0.0,-985.0
t195,0.0,0.0,-0.0,0.0,0.0,191.376,0.0,6896.624,-0.0,-7088.0,102.47973126756418,7086.134711322848,-0.0,0.0,0.0,54.648,0.0,-5219.262442590412,-0.0,-2024.0,1.2391178322667662,2616.0404395773203,-0.0,0.0,0.0,26.082,0.0,-1677.3615574095875,-0.0,-966.0
t196,0.0,0.0,-0.0,0.0,0.0,190.08,0.0,6849.92,-0.0,-7040.0,96.22052796142606,7759.509472038574,-0.0,0.0,0.0,54.27,0.0,-5900.0,-0.0,-2010.0,1.1771962283836481,1881.8498037716165,-0.0,0.0,0.0,25.893,0.0,-949.9200000000001,-0.0,-959.0
t197,0.0,9751.451783832268,-0.0,0.0,0.0,191.727,0.0,-2842.178783832267,-0.0,-7101.0,67.54670111914159,0.0,-0.0,0.0,0.0,54.75600000000001,0.0,1905.6972988808584,-0.0,-2028.0,5.38251504859138,0.0,-0.0,0.0,0.0,26.136,0.0,936.4814849514087,-0.0,-968.0
t198,0.0,10056.106953762293,-0.0,0.0,0.0,198.018,0.0,-2920.124953762293,-0.0,-7334.0,81.80626326673877,0.0,-0.0,0.0,0.0,56.538,0.0,1955.655736733261,-0.0,-2094.0,7.557782970967843,0.0,-0.0,0.0,0.0,26.973,0.0,964.4692170290322,-0.0,-999.0
t199,0.0,0.0,-0.0,0.0,0.0,208.03500000000003,0.0,7496.965,-0.0,-7705.0,62.03467224747037,7978.565327752529,-0.0,0.0,0.0,59.400000000000006,0.0,-5900.0,-0.0,-2200.0,2.5745604226793426,2616.0404395773203,-0.0,0.0,0.0,28.349999999999998,0.0,-1596.965,-0.0,-1050.0
t200,2804.529030891362,308.93727279846263,-0.0,0.0,0.0,220.239,0.0,4823.294696310176,-0.0,-8157.0,3085.592060446645,5080.524939553356,-0.0,0.0,0.0,62.883,0.0,-5900.0,-0.0,-2329.0,5.270696310175693,0.0,-0.0,0.0,0.0,30.023999999999997,0.0,1076.7053036898242,-0.0,-1112.0
t201,12447.97106743994,0.0,-8510.546516714749,0.0,0.0,0.0,0.0,4733.57544927481,-0.0,-8671.0,16287.280414848,0.0,-7911.280414848001,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2476.0,15.575449274810161,0.0,-0.0,0.0,0.0,0.0,0.0,1166.4245507251899,-0.0,-1182.0
t202,19367.341873163707,0.0,-12163.255146390313,0.0,0.0,0.0,0.0,1734.913273226608,-0.0,-8939.0,23228.26972297857,0.0,-15105.31601017464,0.0,0.0,0.0,0.0,-5569.953712803928,-0.0,-2553.0,0.0,0.0,-2616.0404395773203,0.0,0.0,0.0,0.0,3835.0404395773203,-0.0,-1219.0
t203,23980.255743646223,0.0,-12163.255146390313,0.0,0.0,0.0,0.0,-2812.0005972559084,-0.0,-9005.0,18708.355852496054,0.0,-15105.31601017464,0.0,0.0,0.0,0.0,-1031.039842321412,-0.0,-2572.0,0.0,0.0,-2616.0404395773203,0.0,0.0,0.0,0.0,3843.0404395773203,-0.0,-1227.0
t204,24758.014477622924,0.0,-12163.255146390313,0.0,0.0,0.0,0.0,-3598.75933123261,-0.0,-8996.0,17917.59711851935,0.0,-15105.31601017464,0.0,0.0,0.0,0.0,-243.28110834471045,-0.0,-2569.0,0.0,0.0,-2616.0404395773203,0.0,0.0,0.0,0.0,3842.0404395773203,-0.0,-1226.0
t205,24895.94213487988,0.0,-12163.255146390313,0.0,0.0,0.0,0.0,-3810.686988489564,-0.0,-8922.0,17674.669461262398,0.0,-15105.31601017464,0.0,0.0,0.0,0.0,-21.353451087756184,-0.0,-2548.0,0.0,0.0,-2616.0404395773203,0.0,0.0,0.0,0.0,3832.0404395773203,-0.0,-1216.0
t206,23880.6413245162,0.0,-12163.255146390313,0.0,0.0,0.0,0.0,-2892.3861781258856,-0.0,-8825.0,18551.970271626073,0.0,-15105.31601017464,0.0,0.0,0.0,0.0,-926.6542614514346,-0.0,-2520.0,0.0,0.0,-2616.0404395773203,0.0,0.0,0.0,0.0,3819.0404395773203,-0.0,-1203.0
t207,18999.53478714517,0.0,-12163.255146390313,0.0,0.0,0.0,0.0,1944.7203592451442,-0.0,-8781.0,23371.076808997102,0.0,-15105.31601017464,0.0,0.0,0.0,0.0,-5757.7607988224645,-0.0,-2508.0,0.0,0.0,-2616.0404395773203,0.0,0.0,0.0,0.0,3813.0404395773203,-0.0,-1197.0
t208,11306.236571257388,0.0,-0.0,0.0,0.0,0.0,0.0,-2320.2365712573874,-0.0,-8986.0,14758.069405382075,0.0,-10672.294196127354,0.0,0.0,0.0,0.0,-1519.7752092547234,-0.0,-2566.0,1.0286590652091996,0.0,-2616.0404395773203,0.0,0.0,0.0,0.0,3840.011780512111,-0.0,-1225.0
t209,1252.8428867506493,3746.5612095737847,-0.0,0.0,0.0,266.166,0.0,4592.429903675566,-0.0,-9858.0,2742.1230547498594,5896.871945250142,-0.0,0.0,0.0,76.005,0.0,-5900.0,-0.0,-2815.0,0.14190367556547862,0.0,-0.0,0.0,0.0,36.288,0.0,1307.5700963244344,-0.0,-1344.0
t210,0.0,5853.810193438486,-0.0,0.0,0.0,287.03700000000003,0.0,4490.152806561514,-0.0,-10631.0,0.5265661843084983,8853.501433815693,-0.0,0.0,0.0,81.97200000000001,0.0,-5900.0,-0.0,-3036.0,0.029806561518299097,0.0,-0.0,0.0,0.0,39.123000000000005,0.0,1409.847193438486,-0.0,-1449.0
t211,0.0,3419.2680496463645,-0.0,0.0,0.0,285.768,0.0,6878.963950353636,-0.0,-10584.0,12.155415665222268,8595.00193701015,-0.0,0.0,0.0,81.59400000000001,0.0,-5666.751352675355,-0.0,-3022.0,0.21115810096107102,2616.0404395773203,-0.0,0.0,0.0,38.961,0.0,-1212.2125976782813,-0.0,-1443.0
t212,0.0,4947.141571902034,-0.0,0.0,0.0,278.20799999999997,0.0,5078.650428097965,-0.0,-10304.0,22.872935951858814,8740.666064048142,-0.0,0.0,0.0,79.46100000000001,0.0,-5900.0,-0.0,-2943.0,8.25103334847682,537.4643947494887,-0.0,0.0,0.0,37.935,0.0,821.3495719020348,-0.0,-1405.0
t213,0.0,5074.19450930969,-0.0,0.0,0.0,268.299,0.0,4594.50649069031,-0.0,-9937.0,44.931342959792985,8616.442657040208,-0.0,0.0,0.0,76.62599999999999,0.0,-5900.0,-0.0,-2838.0,12.921490690309838,0.0,-0.0,0.0,0.0,36.585,0.0,1305.4935093096901,-0.0,-1355.0
t214,0.0,4360.86351223088,-0.0,0.0,0.0,250.803,0.0,4677.3334877691195,-0.0,-9289.0,148.7118725544268,8332.657127445573,-0.0,0.0,0.0,71.631,0.0,-5900.0,-0.0,-2653.0,10.124487769119696,0.0,-0.0,0.0,0.0,34.209,0.0,1222.6665122308805,-0.0,-1267.0
t215,0.0,8912.06196516501,-0.0,0.0,0.0,230.283,0.0,-613.3449651650096,-0.0,-8529.0,261.2201717074807,0.0,-0.0,0.0,0.0,65.77199999999999,0.0,2109.007828292519,-0.0,-2436.0,11.221423550189265,2616.0404395773203,-0.0,0.0,0.0,31.401,0.0,-1495.6628631275096,-0.0,-1163.0
t216,0.0,151.3217999523401,-0.0,0.0,0.0,211.977,0.0,7487.70120004766,-0.0,-7851.0,389.84103639671923,7691.624963603281,-0.0,0.0,0.0,60.534,0.0,-5900.0,-0.0,-2242.0,12.770760470330993,2616.0404395773203,-0.0,0.0,0.0,28.89,0.0,-1587.7012000476598,-0.0,-1070.0
t217,2251.8225461298666,0.0,-0.0,0.0,0.0,529.233,0.0,5117.944453870133,-0.0,-7899.0,3434.341772663516,2727.474296986285,-0.0,0.0,0.0,151.152,0.0,-4056.968069649802,-0.0,-2256.0,2065.8173842203305,0.0,-0.0,0.0,0.0,72.15899999999999,0.0,-1060.9763842203306,-0.0,-1077.0
t218,2251.8225461298666,0.0,-0.0,0.0,0.0,510.07099999999997,0.0,4851.106453870133,-0.0,-7613.0,3434.158923305398,2432.4488504795795,-0.0,0.0,0.0,145.65800000000002,0.0,-3838.2657737849772,-0.0,-2174.0,1981.2946800851557,0.0,-0.0,0.0,0.0,69.546,0.0,-1012.8406800851558,-0.0,-1038.0
t219,2251.8225461298666,2372.9932355348506,-0.0,0.0,0.0,500.959,0.0,2351.2252183352816,-0.0,-7477.0,3434.158923305398,0.0,-0.0,0.0,0.0,143.04500000000002,0.0,-1442.203923305398,-0.0,-2135.0,1860.6812950298838,0.0,-0.0,0.0,0.0,68.34,0.0,-909.0212950298836,-0.0,-1020.0
t220,2251.8225461298666,0.0,-0.0,0.0,0.0,500.49000000000007,0.0,4717.687453870133,-0.0,-7470.0,3434.158923305398,2370.601727780843,-0.0,0.0,0.0,142.97799999999998,0.0,-3813.7386510862407,-0.0,-2134.0,1853.742802783892,0.0,-0.0,0.0,0.0,68.206,0.0,-903.9488027838921,-0.0,-1018.0
t221,2251.8225461298666,0.0,-0.0,0.0,0.0,515.833,0.0,4931.344453870133,-0.0,-7699.0,3434.158923305398,48.1599912773122,-0.0,0.0,0.0,147.33300000000003,0.0,-1430.65191458271,-0.0,-2199.0,1864.3020997101032,2616.0404395773203,-0.0,0.0,0.0,70.35000000000001,0.0,-3500.692539287423,-0.0,-1050.0
t222,2251.8225461298666,3636.5182840051807,-0.0,0.0,0.0,564.676,0.0,1974.9831698649527,-0.0,-8428.0,3434.158923305398,0.0,-0.0,0.0,0.0,161.269,0.0,-1188.427923305398,-0.0,-2407.0,1858.5722465595547,0.0,-0.0,0.0,0.0,76.983,0.0,-786.5552465595546,-0.0,-1149.0
t223,2251.8225461298666,0.0,-0.0,0.0,0.0,653.987,0.0,6855.190453870135,-0.0,-9761.0,3442.149929851819,2777.7278088267526,-0.0,0.0,0.0,186.72899999999998,0.0,-3619.606738678571,-0.0,-2787.0,1861.3662756142426,2616.0404395773203,-0.0,0.0,0.0,89.17699999999999,0.0,-3235.583715191563,-0.0,-1331.0
t224,2251.8225461298666,1104.7590130534013,-0.0,0.0,0.0,701.557,0.0,6412.861440816731,-0.0,-10471.0,3437.4384214650513,5253.164578534949,-0.0,0.0,0.0,200.39700000000002,0.0,-5900.0,-0.0,-2991.0,1845.1854408167317,0.0,-0.0,0.0,0.0,95.676,0.0,-512.8614408167316,-0.0,-1428.0
t225,6194.254749391084,0.0,-0.0,0.0,0.0,287.361,0.0,4161.384250608915,-0.0,-10643.0,6688.35998421681,0.0,-0.0,0.0,0.0,82.08000000000001,0.0,-3730.43998421681,-0.0,-3040.0,1842.767266392105,0.0,-0.0,0.0,0.0,39.177,0.0,-430.9442663921051,-0.0,-1451.0
t226,10352.475844994973,0.0,-2660.763433696063,0.0,0.0,289.413,0.0,2737.8745887010878,-0.0,-10719.0,13553.596964925042,0.0,-4675.243964925043,0.0,0.0,82.64699999999999,0.0,-5900.0,-0.0,-3061.0,875.4680282784083,0.0,-2616.0404395773203,0.0,0.0,39.447,0.0,3162.1254112989122,-0.0,-1461.0
t227,13900.281695548798,0.0,-8730.860335940053,0.0,0.0,291.654,0.0,5340.924640391246,-0.0,-10802.0,17543.73275803505,0.0,-8642.02775803505,0.0,0.0,83.295,0.0,-5900.0,-0.0,-3085.0,874.1536403912459,0.0,-0.0,0.0,0.0,39.771,0.0,559.075359608754,-0.0,-1473.0
t228,15202.93179186446,0.0,-7378.611555086565,0.0,0.0,292.545,0.0,2718.1347632221036,-0.0,-10835.0,18285.68092711396,0.0,-9374.245927113961,0.0,0.0,83.565,0.0,-5900.0,-0.0,-3095.0,871.2962027994238,0.0,-2616.0404395773203,0.0,0.0,39.879,0.0,3181.8652367778964,-0.0,-1477.0
t229,13352.402390333686,0.0,-1957.6114483849701,0.0,0.0,292.14,0.0,-866.9309419487139,-0.0,-10820.0,17809.032802158275,0.0,-15105.31601017464,0.0,0.0,83.42999999999999,0.0,302.8532080163641,-0.0,-3090.0,871.0972660676501,0.0,-0.0,0.0,0.0,39.824999999999996,0.0,564.0777339323498,-0.0,-1475.0
t230,11773.89697950412,0.0,-6591.587332932046,0.0,0.0,291.897,0.0,5336.7933534279255,-0.0,-10811.0,17764.8077183995,0.0,-8861.156718399501,0.0,0.0,83.349,0.0,-5900.0,-0.0,-3087.0,870.9953534279258,0.0,-0.0,0.0,0.0,39.797999999999995,0.0,563.2066465720742,-0.0,-1474.0
t231,12114.88479883381,0.0,-4840.814198773601,0.0,0.0,290.25,0.0,3185.679399939791,-0.0,-10750.0,16556.603256070815,0.0,-7669.493256070817,0.0,0.0,82.89000000000001,0.0,-5900.0,-0.0,-3070.0,870.9852368500984,0.0,-2159.8608369103076,0.0,0.0,39.55500000000001,0.0,2714.320600060209,-0.0,-1465.0
t232,7632.2359379828595,0.0,-0.0,0.0,0.0,293.976,0.0,2961.7880620171386,-0.0,-10888.0,10693.8553392033,0.0,-4137.0195959645835,0.0,0.0,83.97,0.0,-3530.805743238717,-0.0,-3110.0,874.9143187784218,0.0,-0.0,0.0,0.0,40.068,0.0,569.0176812215781,-0.0,-1484.0
t233,2251.8225461298666,2345.8458085873212,-0.0,0.0,0.0,779.5450000000001,0.0,6257.786645282813,-0.0,-11635.0,3436.741575567024,5563.617424432976,-0.0,0.0,0.0,222.64100000000002,0.0,-5900.0,-0.0,-3323.0,1837.5246452828126,0.0,-0.0,0.0,0.0,106.262,0.0,-357.78664528281274,-0.0,-1586.0
t234,2251.8225461298666,2870.1627420976024,-0.0,0.0,0.0,812.643,0.0,6194.37171177253,-0.0,-12129.0,3436.700299572581,5695.21170042742,-0.0,0.0,0.0,232.088,0.0,-5900.0,-0.0,-3464.0,1837.5537117725303,0.0,-0.0,0.0,0.0,110.818,0.0,-294.37171177253015,-0.0,-1654.0
t235,2251.8225461298666,6888.830225764041,-0.0,0.0,0.0,806.412,0.0,2088.9352281060937,-0.0,-12036.0,3443.677481366496,1544.7955597633916,-0.0,0.0,0.0,230.279,0.0,-1781.7520411298879,-0.0,-3437.0,1838.2361869762055,0.0,-0.0,0.0,0.0,109.947,0.0,-307.18318697620566,-0.0,-1641.0
t236,2251.8225461298666,2426.2488594073197,-0.0,0.0,0.0,784.8380000000001,0.0,6251.090594462813,-0.0,-11714.0,3450.1261585730717,5571.6918414269285,-0.0,0.0,0.0,224.18200000000002,0.0,-5900.0,-0.0,-3346.0,1841.0915944628127,0.0,-0.0,0.0,0.0,106.999,0.0,-351.09059446281276,-0.0,-1597.0
t237,2251.8225461298666,1881.2598015177005,-0.0,0.0,0.0,750.869,0.0,6323.048652352433,-0.0,-11207.0,3461.4976800556756,5425.035319944323,-0.0,0.0,0.0,214.46699999999998,0.0,-5900.0,-0.0,-3201.0,1848.672652352433,0.0,-0.0,0.0,0.0,102.376,0.0,-423.04865235243324,-0.0,-1528.0
t238,2251.8225461298666,0.0,-0.0,0.0,0.0,696.532,0.0,7447.645453870133,-0.0,-10396.0,3482.3162784896526,5187.760721510348,-0.0,0.0,0.0,198.92300000000003,0.0,-5900.0,-0.0,-2969.0,1846.1808645474005,1024.4585893227318,-0.0,0.0,0.0,95.00600000000001,0.0,-1547.6454538701332,-0.0,-1418.0
t239,2251.8225461298666,0.0,-0.0,0.0,0.0,628.661,0.0,6502.516453870134,-0.0,-9383.0,3462.2888982043823,4886.665713059545,-0.0,0.0,0.0,179.56,0.0,-5848.514611263927,-0.0,-2680.0,1847.3088426062066,0.0,-0.0,0.0,0.0,85.69300000000001,0.0,-654.0018426062065,-0.0,-1279.0
t240,2251.8225461298666,3693.816195226567,-0.0,0.0,0.0,567.892,0.0,1962.469258643565,-0.0,-8476.0,3445.2663923297005,0.0,-0.0,0.0,0.0,162.14,0.0,-1187.4063923297008,-0.0,-2420.0,1853.6108663138639,0.0,-0.0,0.0,0.0,77.45200000000001,0.0,-775.062866313864,-0.0,-1156.0
