Time_Index,E_z1,E_z2,E_z3,H2_z1,H2_z2,H2_z3
7156,6338,1810,864,134.705826,793.435437,298.708659
7157,6503,1857,886,290.251791,1707.985305,643.32603
7158,7168,2047,977,466.335864,2743.951635,1033.248051
7159,8481,2422,1156,576.87921,3393.922347,1278.195192
7160,9241,2639,1260,661.145859,3889.857249,1464.85035
7161,9414,2689,1283,696.785517,4099.164732,1543.680441
7162,9566,2732,1304,666.582417,3923.080659,1477.233621
7163,9676,2763,1319,662.958045,3901.032396,1469.078784
7164,9685,2765,1320,687.422556,4044.19509,1522.840302
7165,9607,2744,1310,730.310958,4297.599099,1618.282098
7166,9553,2728,1302,758.399841,4462.810056,1680.802515
7167,9443,2697,1288,820.316196,4826.45538,1817.622558
7168,9344,2669,1274,870.755373,5123.955915,1929.676059
7169,9334,2665,1272,846.592893,4980.793221,1875.61251
7170,9565,2732,1304,795.851685,4683.292686,1763.559009
7171,10029,2865,1368,655.40727,3856.93587,1452.467079
7172,9811,2802,1338,481.437414,2832.144687,1066.471461
7173,9424,2691,1285,348.241743,2049.582366,771.991236
7174,8864,2532,1208,262.162908,1542.774348,581.107644
7175,8111,2316,1106,155.545965,914.549868,344.31534
7176,7336,2095,1000,87.891021,517.983165,195.112026
7177,6759,1930,921,86.380866,508.922235,191.789685
7178,6417,1833,875,61.010262,359.114859,135.309888
7179,6229,1779,849,59.198076,347.637681,131.081454
7180,6139,1753,837,82.756494,487.780065,183.634848
7181,6177,1764,842,153.733779,904.582845,340.690968
7182,6432,1837,877,252.497916,1485.388458,559.361412
7183,6962,1989,949,383.277339,2255.265477,849.311172
7184,7531,2150,1026,520.701444,3062.896371,1153.456389
7185,8163,2331,1113,659.937735,3883.212567,1462.434102
7186,8594,2454,1171,730.91502,4300.317378,1619.490222
7187,8787,2509,1198,754.473438,4440.157731,1672.043616
7188,8790,2510,1198,789.207003,4643.122563,1748.457459
7189,8729,2493,1190,838.438056,4933.978416,1858.094712
7190,8608,2459,1173,875.285838,5149.62855,1939.341051
7191,8475,2420,1156,918.17424,5402.730528,2034.480816
7192,8413,2403,1147,942.034689,5542.570881,2087.336241
7193,8502,2428,1159,895.219884,5266.816578,1983.437577
7194,8917,2547,1216,809.745111,4763.934963,1794.06414
7195,9479,2707,1292,672.925068,3958.720317,1490.825016
7196,9271,2648,1264,523.117692,3077.997921,1159.194978
7197,8926,2549,1216,399.284982,2348.593056,884.346768
7198,8445,2412,1151,311.695992,1833.32817,690.442866
7199,7838,2239,1069,217.46232,1280.007378,482.041476
7200,7185,2052,979,140.746446,827.866971,311.695992
7201,6664,1903,909,86.984928,512.244576,192.997809
7202,6321,1805,862,112.053501,659.031642,248.269482
7203,6114,1746,833,41.076216,241.322769,90.911331
7204,6015,1718,820,64.030572,376.934688,141.95457
7205,6013,1718,819,119.604276,704.034261,265.183218
7206,6167,1761,841,196.32015,1155.268575,434.92464
7207,6531,1865,890,299.916783,1764.465102,664.4682
7208,7035,2009,959,424.655586,2497.79637,940.826565
7209,7696,2199,1050,554.830947,3264.95511,1229.568201
7210,8286,2366,1130,714.001284,4201.553241,1582.340409
7211,8626,2464,1176,815.785731,4799.574621,1807.353504
7212,8831,2522,1204,836.62587,4923.709362,1854.168309
7213,8955,2558,1221,833.001498,4901.057037,1845.711441
7214,8937,2553,1218,807.932925,4754.269971,1790.439768
7215,8906,2544,1214,790.717158,4652.787555,1752.081831
7216,8922,2548,1216,756.285624,4449.822723,1675.667988
7217,9164,2617,1249,719.739873,4235.380713,1595.025711
7218,9690,2767,1321,645.138216,3795.321546,1429.210692
7219,10129,2893,1381,554.830947,3264.95511,1229.568201
7220,9903,2828,1350,443.683539,2610.755964,983.110905
7221,9435,2694,1287,353.678301,2080.389528,783.468414
7222,8793,2511,1199,274.84821,1617.980067,609.196527
7223,8056,2301,1098,198.132336,1166.443722,439.455105
7224,7343,2097,1001,135.007857,794.34153,299.01069
7225,6750,1928,920,48.929022,287.231481,108.127098
7226,6410,1831,873,36.847782,216.556227,81.54837
7227,6232,1780,849,52.855425,310.789899,117.188028
7228,6190,1768,843,120.8124,711.283005,267.901497
7229,6339,1810,864,248.873544,1464.85035,551.810637
7230,6905,1972,941,405.023571,2383.628652,897.636132
7231,7872,2249,1073,507.110049,2984.06628,1123.857351
7232,8655,2472,1180,581.107644,3419.897013,1287.860184
7233,9215,2632,1257,611.310744,3596.585148,1354.307004
7234,9691,2767,1321,647.252433,3808.61091,1434.345219
7235,9958,2844,1358,767.460771,4515.061419,1700.43453
7236,10027,2864,1367,817.295886,4809.541644,1811.279907
7237,9900,2828,1350,841.458366,4950.892152,1864.437363
7238,9694,2768,1322,825.450723,4856.65848,1828.797705
7239,9270,2647,1264,817.295886,4809.541644,1811.279907
7240,8829,2521,1204,783.468414,4609.295091,1735.772157
7241,8607,2458,1173,743.298291,4373.710911,1646.975043
7242,8629,2464,1176,657.219456,3867.204924,1456.393482
7243,8384,2394,1143,547.280172,3219.65046,1212.352434
7244,7789,2224,1062,417.104811,2454.303906,924.21486
7245,7274,2078,992,317.13255,1865.343456,702.524106
7246,6786,1938,925,221.086692,1300.243455,489.592251
7247,6243,1783,851,136.820043,805.516677,303.239124
7248,5745,1641,783,80.944308,475.698825,179.104383
7249,5396,1541,736,75.205719,443.079477,167.023143
7250,5207,1487,710,54.36558,320.15286,120.510369
7251,5105,1457,696,50.137146,295.386318,111.147408
7252,5098,1456,695,74.299626,437.038857,164.606895
7253,5246,1498,715,133.799733,787.998879,296.594442
7254,5692,1626,776,219.576537,1292.69268,486.873972
7255,6529,1864,890,331.630038,1951.422291,734.841423
7256,7244,2068,988,453.0465,2665.423575,1003.649013
7257,7692,2197,1049,572.348745,3367.041588,1267.926138
7258,8046,2298,1097,634.869162,3736.425501,1407.162429
7259,8334,2379,1136,654.803208,3853.311498,1451.258955
7260,8479,2421,1156,683.194122,4019.428548,1513.779372
7261,8558,2444,1166,726.988617,4277.967084,1611.033354
7262,8583,2451,1170,759.607965,4468.850676,1682.916732
7263,8515,2432,1161,794.945592,4678.158159,1761.746823
7264,8522,2434,1161,814.879638,4795.044156,1805.843349
7265,8707,2486,1187,775.313577,4561.272162,1717.650297
7266,9186,2624,1252,701.920044,4130.273925,1555.45965
7267,9486,2709,1293,582.617799,3428.655912,1291.182525
7268,9235,2637,1259,450.932283,2653.040304,999.118548
7269,8834,2523,1205,344.31534,2025.117855,762.628275
7270,8155,2329,1111,266.693373,1569.655107,591.074667
7271,7406,2115,1010,187.25922,1101.809088,414.990594
7272,6727,1921,917,119.302245,701.618013,264.277125
7273,6274,1792,855,51.043239,299.614752,112.959594
7274,6017,1718,820,37.451844,219.878568,82.756494
7275,5876,1678,801,52.553394,309.581775,116.583966
7276,5849,1670,797,122.322555,719.437842,270.921807
7277,6002,1714,818,263.069001,1548.512937,583.221861
7278,6592,1883,899,422.8434,2487.829347,936.900162
7279,7764,2218,1059,523.117692,3077.091828,1158.892947
7280,8532,2436,1163,599.531535,3526.815987,1328.030307
7281,8721,2490,1189,631.546821,3716.793486,1399.611654
7282,8900,2542,1213,604.364031,3556.717056,1339.507485
7283,9050,2584,1234,601.04169,3536.78301,1331.95671
7284,9105,2600,1242,623.089953,3666.65634,1380.885732
7285,9076,2592,1237,662.353983,3896.501931,1467.266598
7286,9058,2587,1235,687.724587,4046.309307,1523.746395
7287,8983,2565,1225,743.600322,4376.127159,1647.881136
7288,8949,2555,1220,789.509034,4645.840842,1749.665583
7289,9055,2586,1235,767.460771,4515.967512,1700.736561
7290,9309,2659,1269,721.552059,4246.253829,1598.952114
7291,9488,2710,1293,594.397008,3496.914918,1316.85516
7292,9292,2654,1267,436.434795,2567.565531,967.103262
7293,9063,2589,1236,315.924426,1858.396743,699.805827
7294,8543,2439,1165,237.698397,1398.705561,526.742064
7295,7755,2214,1057,141.048477,829.377126,312.300054
7296,7018,2004,957,79.736184,469.658205,176.688135
7297,6536,1867,891,53.157456,312.904116,117.79209
7298,6281,1793,856,38.961999,229.54356,86.380866
7299,6141,1753,837,54.969642,323.475201,121.718493
7300,6110,1745,833,127.759113,751.151097,282.701016
7301,6288,1795,857,274.84821,1617.073974,608.894496
7302,6921,1977,944,441.569322,2597.4666,978.278409
7303,8159,2330,1112,546.072048,3213.005778,1209.936186
7304,8917,2547,1216,625.808232,3682.361952,1386.624321
7305,9048,2584,1233,659.635704,3880.494288,1461.528009
7306,9160,2616,1249,631.24479,3713.773176,1398.40353
7307,9242,2639,1260,627.620418,3692.933037,1390.550724
7308,9238,2638,1259,650.574774,3828.544956,1441.895994
7309,9182,2622,1252,691.348959,4068.35757,1532.203263
7310,9152,2614,1247,717.927687,4224.809628,1591.099308
7311,9066,2589,1236,776.521701,4569.124968,1720.670607
7312,9037,2581,1232,824.54463,4850.919891,1826.683488
7313,9198,2627,1254,801.288243,4715.307972,1775.640249
7314,9718,2775,1325,753.567345,4433.513049,1669.627368
7315,10165,2903,1386,620.371674,3651.252759,1374.845112
7316,9996,2855,1363,455.764779,2680.827156,1009.689633
7317,9595,2740,1308,329.817852,1940.247144,730.612989
7318,8941,2553,1219,248.269482,1460.319885,549.998451
7319,8071,2304,1100,147.089097,865.922877,326.19348
7320,7293,2083,994,83.360556,490.196313,184.540941
7321,6751,1928,920,56.177766,330.723945,124.436772
7322,6452,1843,879,41.076216,242.530893,91.213362
7323,6288,1796,857,57.989952,341.597061,128.665206
7324,6255,1786,853,134.705826,793.435437,298.708659
7325,6423,1834,875,290.251791,1707.985305,643.32603
7326,7062,2017,963,466.335864,2743.951635,1033.248051
7327,8312,2374,1133,576.87921,3393.922347,1278.195192
7328,9124,2605,1244,661.145859,3889.857249,1464.85035
7329,9279,2649,1265,696.785517,4099.164732,1543.680441
7330,9383,2680,1279,666.582417,3923.080659,1477.233621
7331,9459,2701,1289,662.958045,3901.032396,1469.078784
7332,9385,2680,1279,687.422556,4044.19509,1522.840302
7333,9305,2657,1268,730.310958,4297.599099,1618.282098
7334,9291,2654,1267,758.399841,4462.810056,1680.802515
7335,9200,2627,1254,820.316196,4826.45538,1817.622558
7336,9147,2612,1247,870.755373,5123.955915,1929.676059
7337,9297,2655,1267,846.592893,4980.793221,1875.61251
7338,9724,2777,1326,795.851685,4683.292686,1763.559009
7339,10063,2874,1372,655.40727,3856.93587,1452.467079
7340,9823,2805,1339,481.437414,2832.144687,1066.471461
7341,9456,2700,1289,348.241743,2049.582366,771.991236
7342,8934,2551,1218,262.162908,1542.774348,581.107644
7343,8225,2349,1121,155.545965,914.549868,344.31534
7344,7491,2139,1021,87.891021,517.983165,195.112026
7345,6933,1980,945,86.380866,508.922235,191.789685
7346,6589,1882,899,61.010262,359.114859,135.309888
7347,6424,1834,876,59.198076,347.637681,131.081454
7348,6346,1813,865,82.756494,487.780065,183.634848
7349,6398,1827,872,153.733779,904.582845,340.690968
7350,6647,1898,906,252.497916,1485.388458,559.361412
7351,7168,2047,977,383.277339,2255.265477,849.311172
7352,7730,2208,1054,520.701444,3062.896371,1153.456389
7353,8280,2364,1129,659.937735,3883.212567,1462.434102
7354,8666,2474,1181,730.91502,4300.317378,1619.490222
7355,8792,2511,1199,754.473438,4440.157731,1672.043616
7356,8748,2498,1192,789.207003,4643.122563,1748.457459
7357,8634,2466,1177,838.438056,4933.978416,1858.094712
7358,8481,2422,1156,875.285838,5149.62855,1939.341051
7359,8362,2388,1140,918.17424,5402.730528,2034.480816
7360,8316,2374,1134,942.034689,5542.570881,2087.336241
7361,8517,2432,1161,895.219884,5266.816578,1983.437577
7362,9069,2590,1236,809.745111,4763.934963,1794.06414
7363,9568,2732,1304,672.925068,3958.720317,1490.825016
7364,9365,2675,1277,523.117692,3077.997921,1159.194978
7365,9078,2593,1237,399.284982,2348.593056,884.346768
7366,8656,2472,1180,311.695992,1833.32817,690.442866
7367,8089,2310,1103,217.46232,1280.007378,482.041476
7368,7494,2140,1021,140.746446,827.866971,311.695992
7369,6949,1984,947,86.984928,512.244576,192.997809
7370,6507,1858,887,112.053501,659.031642,248.269482
7371,6314,1803,861,41.076216,241.322769,90.911331
7372,6304,1800,859,64.030572,376.934688,141.95457
7373,6414,1832,874,119.604276,704.034261,265.183218
7374,6687,1910,912,196.32015,1155.268575,434.92464
7375,7075,2020,964,299.916783,1764.465102,664.4682
7376,7640,2182,1041,424.655586,2497.79637,940.826565
7377,8202,2342,1118,554.830947,3264.95511,1229.568201
7378,8477,2420,1156,714.001284,4201.553241,1582.340409
7379,8510,2430,1160,815.785731,4799.574621,1807.353504
7380,8481,2422,1156,836.62587,4923.709362,1854.168309
7381,8428,2407,1149,833.001498,4901.057037,1845.711441
7382,8366,2389,1140,807.932925,4754.269971,1790.439768
7383,8342,2383,1137,790.717158,4652.787555,1752.081831
7384,8492,2425,1157,756.285624,4449.822723,1675.667988
7385,9285,2651,1266,719.739873,4235.380713,1595.025711
7386,9997,2855,1363,645.138216,3795.321546,1429.210692
7387,10020,2861,1366,554.830947,3264.95511,1229.568201
7388,9713,2774,1324,443.683539,2610.755964,983.110905
7389,9387,2680,1280,353.678301,2080.389528,783.468414
7390,8555,2443,1166,274.84821,1617.980067,609.196527
7391,7755,2215,1057,198.132336,1166.443722,439.455105
7392,7082,2023,965,135.007857,794.34153,299.01069
7393,6782,1937,924,48.929022,287.231481,108.127098
7394,6581,1879,897,36.847782,216.556227,81.54837
7395,6505,1858,887,52.855425,310.789899,117.188028
7396,6550,1870,893,120.8124,711.283005,267.901497
7397,6827,1950,931,248.873544,1464.85035,551.810637
7398,7644,2183,1042,405.023571,2383.628652,897.636132
7399,8992,2568,1226,507.110049,2984.06628,1123.857351
7400,9716,2775,1324,581.107644,3419.897013,1287.860184
7401,9891,2825,1348,611.310744,3596.585148,1354.307004
7402,9973,2849,1360,647.252433,3808.61091,1434.345219
7403,9995,2855,1363,767.460771,4515.061419,1700.43453
7404,9959,2845,1358,817.295886,4809.541644,1811.279907
7405,9875,2820,1346,841.458366,4950.892152,1864.437363
7406,9805,2800,1337,825.450723,4856.65848,1828.797705
7407,9639,2753,1314,817.295886,4809.541644,1811.279907
7408,9717,2775,1325,783.468414,4609.295091,1735.772157
7409,10430,2979,1422,743.298291,4373.710911,1646.975043
7410,11293,3225,1540,657.219456,3867.204924,1456.393482
7411,11238,3210,1532,547.280172,3219.65046,1212.352434
7412,10930,3121,1490,417.104811,2454.303906,924.21486
7413,10459,2987,1426,317.13255,1865.343456,702.524106
7414,9726,2778,1326,221.086692,1300.243455,489.592251
7415,8839,2525,1205,136.820043,805.516677,303.239124
7416,8038,2295,1095,80.944308,475.698825,179.104383
7417,7549,2156,1029,75.205719,443.079477,167.023143
7418,7310,2088,996,54.36558,320.15286,120.510369
7419,7228,2064,985,50.137146,295.386318,111.147408
7420,7262,2073,989,74.299626,437.038857,164.606895
7421,7519,2148,1025,133.799733,787.998879,296.594442
7422,8322,2376,1135,219.576537,1292.69268,486.873972
7423,9464,2703,1290,331.630038,1951.422291,734.841423
7424,10030,2865,1368,453.0465,2665.423575,1003.649013
7425,10132,2894,1382,572.348745,3367.041588,1267.926138
7426,10119,2890,1379,634.869162,3736.425501,1407.162429
7427,10087,2880,1375,654.803208,3853.311498,1451.258955
7428,10024,2863,1367,683.194122,4019.428548,1513.779372
7429,9907,2830,1351,726.988617,4277.967084,1611.033354
7430,9827,2806,1340,759.607965,4468.850676,1682.916732
7431,9742,2782,1328,794.945592,4678.158159,1761.746823
7432,9772,2790,1332,814.879638,4795.044156,1805.843349
7433,10374,2962,1414,775.313577,4561.272162,1717.650297
7434,11315,3231,1543,701.920044,4130.273925,1555.45965
7435,11326,3235,1545,582.617799,3428.655912,1291.182525
7436,11104,3171,1514,450.932283,2653.040304,999.118548
7437,10657,3044,1453,344.31534,2025.117855,762.628275
7438,9960,2845,1358,266.693373,1569.655107,591.074667
7439,9088,2595,1239,187.25922,1101.809088,414.990594
7440,8337,2381,1136,119.302245,701.618013,264.277125
7441,7946,2269,1083,51.043239,299.614752,112.959594
7442,7624,2177,1040,37.451844,219.878568,82.756494
7443,7412,2117,1010,52.553394,309.581775,116.583966
7444,7356,2101,1003,122.322555,719.437842,270.921807
7445,7642,2183,1042,263.069001,1548.512937,583.221861
7446,8347,2384,1138,422.8434,2487.829347,936.900162
7447,9626,2749,1312,523.117692,3077.091828,1158.892947
7448,10229,2921,1394,599.531535,3526.815987,1328.030307
7449,10463,2988,1427,631.546821,3716.793486,1399.611654
7450,10599,3027,1445,604.364031,3556.717056,1339.507485
7451,10700,3056,1459,601.04169,3536.78301,1331.95671
7452,10783,3080,1470,623.089953,3666.65634,1380.885732
7453,10782,3079,1470,662.353983,3896.501931,1467.266598
7454,10826,3091,1476,687.724587,4046.309307,1523.746395
7455,10864,3102,1481,743.600322,4376.127159,1647.881136
7456,11085,3166,1511,789.509034,4645.840842,1749.665583
7457,11609,3316,1583,767.460771,4515.967512,1700.736561
7458,12138,3466,1655,721.552059,4246.253829,1598.952114
7459,12100,3456,1650,594.397008,3496.914918,1316.85516
7460,11631,3321,1585,436.434795,2567.565531,967.103262
7461,11198,3198,1527,315.924426,1858.396743,699.805827
7462,10309,2944,1405,237.698397,1398.705561,526.742064
7463,9301,2656,1268,141.048477,829.377126,312.300054
7464,8475,2420,1156,79.736184,469.658205,176.688135
7465,7891,2254,1075,53.157456,312.904116,117.79209
7466,7615,2175,1038,38.961999,229.54356,86.380866
7467,7474,2134,1019,54.969642,323.475201,121.718493
7468,7476,2134,1019,127.759113,751.151097,282.701016
7469,7696,2198,1050,274.84821,1617.073974,608.894496
7470,8417,2404,1147,441.569322,2597.4666,978.278409
7471,9576,2735,1306,546.072048,3213.005778,1209.936186
7472,10279,2935,1402,625.808232,3682.361952,1386.624321
7473,10586,3023,1444,659.635704,3880.494288,1461.528009
7474,10680,3050,1456,631.24479,3713.773176,1398.40353
7475,10774,3076,1469,627.620418,3692.933037,1390.550724
7476,10792,3082,1471,650.574774,3828.544956,1441.895994
7477,10698,3056,1459,691.348959,4068.35757,1532.203263
7478,10668,3046,1454,717.927687,4224.809628,1591.099308
7479,10575,3020,1442,776.521701,4569.124968,1720.670607
7480,10644,3040,1451,824.54463,4850.919891,1826.683488
7481,11210,3201,1529,801.288243,4715.307972,1775.640249
7482,11693,3340,1595,753.567345,4433.513049,1669.627368
7483,11538,3295,1573,620.371674,3651.252759,1374.845112
7484,11233,3208,1531,455.764779,2680.827156,1009.689633
7485,10756,3072,1466,329.817852,1940.247144,730.612989
7486,9959,2844,1358,248.269482,1460.319885,549.998451
7487,9011,2574,1228,147.089097,865.922877,326.19348
7488,8151,2328,1111,83.360556,490.196313,184.540941
7489,7636,2181,1041,56.177766,330.723945,124.436772
7490,7348,2099,1002,41.076216,242.530893,91.213362
7491,7194,2054,980,57.989952,341.597061,128.665206
7492,7183,2052,979,134.705826,793.435437,298.708659
7493,7412,2117,1010,290.251791,1707.985305,643.32603
7494,8141,2325,1110,466.335864,2743.951635,1033.248051
7495,9330,2665,1272,576.87921,3393.922347,1278.195192
7496,9913,2831,1352,661.145859,3889.857249,1464.85035
7497,10016,2860,1366,696.785517,4099.164732,1543.680441
7498,10005,2857,1364,666.582417,3923.080659,1477.233621
7499,9988,2852,1362,662.958045,3901.032396,1469.078784
7500,9898,2827,1349,687.422556,4044.19509,1522.840302
7501,9723,2777,1326,730.310958,4297.599099,1618.282098
7502,9632,2750,1313,758.399841,4462.810056,1680.802515
7503,9524,2720,1298,820.316196,4826.45538,1817.622558
7504,9521,2719,1298,870.755373,5123.955915,1929.676059
7505,10054,2871,1371,846.592893,4980.793221,1875.61251
7506,10754,3071,1466,795.851685,4683.292686,1763.559009
7507,10612,3030,1447,655.40727,3856.93587,1452.467079
7508,10274,2935,1401,481.437414,2832.144687,1066.471461
7509,9885,2823,1348,348.241743,2049.582366,771.991236
7510,9325,2663,1272,262.162908,1542.774348,581.107644
7511,8600,2456,1172,155.545965,914.549868,344.31534
7512,7873,2249,1073,87.891021,517.983165,195.112026
7513,7311,2088,997,86.380866,508.922235,191.789685
7514,7015,2003,956,61.010262,359.114859,135.309888
7515,6844,1954,933,59.198076,347.637681,131.081454
7516,6783,1938,924,82.756494,487.780065,183.634848
7517,6872,1963,937,153.733779,904.582845,340.690968
7518,7168,2047,977,252.497916,1485.388458,559.361412
7519,7632,2179,1040,383.277339,2255.265477,849.311172
7520,8181,2336,1116,520.701444,3062.896371,1153.456389
7521,8726,2492,1190,659.937735,3883.212567,1462.434102
7522,8978,2564,1224,730.91502,4300.317378,1619.490222
7523,8996,2569,1226,754.473438,4440.157731,1672.043616
7524,8889,2539,1212,789.207003,4643.122563,1748.457459
7525,8728,2492,1190,838.438056,4933.978416,1858.094712
7526,8559,2444,1166,875.285838,5149.62855,1939.341051
7527,8459,2416,1153,918.17424,5402.730528,2034.480816
7528,8528,2435,1162,942.034689,5542.570881,2087.336241
7529,9199,2627,1254,895.219884,5266.816578,1983.437577
7530,9937,2838,1355,809.745111,4763.934963,1794.06414
7531,9805,2800,1337,672.925068,3958.720317,1490.825016
7532,9518,2718,1298,523.117692,3077.997921,1159.194978
7533,9193,2625,1253,399.284982,2348.593056,884.346768
7534,8738,2495,1191,311.695992,1833.32817,690.442866
7535,8149,2327,1110,217.46232,1280.007378,482.041476
7536,7520,2148,1025,140.746446,827.866971,311.695992
7537,7043,2011,960,86.984928,512.244576,192.997809
7538,6729,1922,917,112.053501,659.031642,248.269482
7539,6554,1872,893,41.076216,241.322769,90.911331
7540,6477,1849,883,64.030572,376.934688,141.95457
7541,6517,1861,888,119.604276,704.034261,265.183218
7542,6693,1912,913,196.32015,1155.268575,434.92464
7543,7009,2002,955,299.916783,1764.465102,664.4682
7544,7476,2134,1019,424.655586,2497.79637,940.826565
7545,8079,2307,1101,554.830947,3264.95511,1229.568201
7546,8429,2407,1149,714.001284,4201.553241,1582.340409
7547,8559,2444,1166,815.785731,4799.574621,1807.353504
7548,8593,2454,1171,836.62587,4923.709362,1854.168309
7549,8576,2449,1169,833.001498,4901.057037,1845.711441
7550,8462,2417,1154,807.932925,4754.269971,1790.439768
7551,8364,2389,1140,790.717158,4652.787555,1752.081831
7552,8398,2399,1145,756.285624,4449.822723,1675.667988
7553,9091,2596,1239,719.739873,4235.380713,1595.025711
7554,9896,2826,1349,645.138216,3795.321546,1429.210692
7555,9771,2790,1332,554.830947,3264.95511,1229.568201
7556,9445,2697,1288,443.683539,2610.755964,983.110905
7557,9037,2581,1232,353.678301,2080.389528,783.468414
7558,8453,2414,1152,274.84821,1617.980067,609.196527
7559,7767,2219,1059,198.132336,1166.443722,439.455105
7560,7130,2036,972,135.007857,794.34153,299.01069
7561,6683,1908,911,48.929022,287.231481,108.127098
7562,6430,1836,877,36.847782,216.556227,81.54837
7563,6310,1802,860,52.855425,310.789899,117.188028
7564,6315,1803,861,120.8124,711.283005,267.901497
7565,6511,1859,888,248.873544,1464.85035,551.810637
7566,7110,2030,969,405.023571,2383.628652,897.636132
7567,8009,2288,1092,507.110049,2984.06628,1123.857351
7568,8719,2490,1189,581.107644,3419.897013,1287.860184
7569,9184,2623,1252,611.310744,3596.585148,1354.307004
7570,9447,2698,1288,647.252433,3808.61091,1434.345219
7571,9603,2742,1309,767.460771,4515.061419,1700.43453
7572,9638,2753,1314,817.295886,4809.541644,1811.279907
7573,9594,2740,1308,841.458366,4950.892152,1864.437363
7574,9550,2727,1302,825.450723,4856.65848,1828.797705
7575,9478,2707,1292,817.295886,4809.541644,1811.279907
7576,9487,2710,1293,783.468414,4609.295091,1735.772157
7577,10163,2903,1386,743.298291,4373.710911,1646.975043
7578,10878,3106,1483,657.219456,3867.204924,1456.393482
7579,10702,3056,1459,547.280172,3219.65046,1212.352434
7580,10322,2948,1407,417.104811,2454.303906,924.21486
7581,9805,2800,1337,317.13255,1865.343456,702.524106
7582,9036,2580,1232,221.086692,1300.243455,489.592251
7583,8126,2321,1108,136.820043,805.516677,303.239124
7584,7360,2102,1004,80.944308,475.698825,179.104383
7585,6825,1949,930,75.205719,443.079477,167.023143
7586,6525,1863,889,54.36558,320.15286,120.510369
7587,6366,1818,868,50.137146,295.386318,111.147408
7588,6353,1814,866,74.299626,437.038857,164.606895
7589,6544,1868,892,133.799733,787.998879,296.594442
7590,7251,2071,989,219.576537,1292.69268,486.873972
7591,8516,2432,1161,331.630038,1951.422291,734.841423
7592,9268,2647,1263,453.0465,2665.423575,1003.649013
7593,9477,2706,1292,572.348745,3367.041588,1267.926138
7594,9630,2750,1312,634.869162,3736.425501,1407.162429
7595,9780,2793,1333,654.803208,3853.311498,1451.258955
7596,9832,2808,1340,683.194122,4019.428548,1513.779372
7597,9815,2803,1338,726.988617,4277.967084,1611.033354
7598,9821,2805,1339,759.607965,4468.850676,1682.916732
7599,9773,2791,1332,794.945592,4678.158159,1761.746823
7600,9871,2819,1346,814.879638,4795.044156,1805.843349
7601,10449,2985,1424,775.313577,4561.272162,1717.650297
7602,11079,3165,1510,701.920044,4130.273925,1555.45965
7603,10981,3136,1497,582.617799,3428.655912,1291.182525
7604,10679,3050,1456,450.932283,2653.040304,999.118548
7605,10229,2921,1394,344.31534,2025.117855,762.628275
7606,9529,2721,1299,266.693373,1569.655107,591.074667
7607,8609,2459,1174,187.25922,1101.809088,414.990594
7608,7809,2230,1065,119.302245,701.618013,264.277125
7609,7299,2084,995,51.043239,299.614752,112.959594
7610,7024,2006,958,37.451844,219.878568,82.756494
7611,6910,1973,942,52.553394,309.581775,116.583966
7612,6923,1977,944,122.322555,719.437842,270.921807
7613,7172,2048,978,263.069001,1548.512937,583.221861
7614,7956,2272,1085,422.8434,2487.829347,936.900162
7615,9281,2650,1265,523.117692,3077.091828,1158.892947
7616,9915,2832,1352,599.531535,3526.815987,1328.030307
7617,9989,2853,1362,631.546821,3716.793486,1399.611654
7618,9955,2843,1358,604.364031,3556.717056,1339.507485
7619,9932,2836,1354,601.04169,3536.78301,1331.95671
7620,9850,2813,1343,623.089953,3666.65634,1380.885732
7621,9737,2780,1328,662.353983,3896.501931,1467.266598
7622,9660,2759,1317,687.724587,4046.309307,1523.746395
7623,9608,2744,1310,743.600322,4376.127159,1647.881136
7624,9711,2774,1324,789.509034,4645.840842,1749.665583
7625,10407,2972,1418,767.460771,4515.967512,1700.736561
7626,11254,3214,1535,721.552059,4246.253829,1598.952114
7627,11216,3203,1530,594.397008,3496.914918,1316.85516
7628,10959,3130,1494,436.434795,2567.565531,967.103262
7629,10560,3016,1439,315.924426,1858.396743,699.805827
7630,9865,2817,1345,237.698397,1398.705561,526.742064
7631,8966,2560,1222,141.048477,829.377126,312.300054
7632,8145,2326,1110,79.736184,469.658205,176.688135
7633,7604,2172,1036,53.157456,312.904116,117.79209
7634,7334,2094,999,38.961999,229.54356,86.380866
7635,7209,2058,983,54.969642,323.475201,121.718493
7636,7240,2068,987,127.759113,751.151097,282.701016
7637,7477,2135,1020,274.84821,1617.073974,608.894496
7638,8217,2347,1120,441.569322,2597.4666,978.278409
7639,9528,2721,1299,546.072048,3213.005778,1209.936186
7640,10187,2910,1388,625.808232,3682.361952,1386.624321
7641,10291,2939,1403,659.635704,3880.494288,1461.528009
7642,10298,2941,1404,631.24479,3713.773176,1398.40353
7643,10272,2934,1400,627.620418,3692.933037,1390.550724
7644,10173,2905,1387,650.574774,3828.544956,1441.895994
7645,10035,2866,1368,691.348959,4068.35757,1532.203263
7646,9986,2852,1362,717.927687,4224.809628,1591.099308
7647,9905,2829,1350,776.521701,4569.124968,1720.670607
7648,10024,2863,1367,824.54463,4850.919891,1826.683488
7649,10758,3072,1467,801.288243,4715.307972,1775.640249
7650,11410,3259,1555,753.567345,4433.513049,1669.627368
7651,11345,3240,1547,620.371674,3651.252759,1374.845112
7652,11079,3164,1510,455.764779,2680.827156,1009.689633
