Electricity_Demand_MW,H2_Demand_tonne,Solar_Capacity_Factor,NG_Price
9199,18.37,0.106,3.98
9723,23.64,0.2685,3.98
9970,27.01,0.3766,3.98
10006,27.7,0.3609,3.98
9914,27.58,0.3393,3.98
9771,26.75,0.3399,3.98
9628,26.18,0.3814,3.98
9559,25.04,0.3407,3.98
9852,23.83,0.1825,3.98
10586,21.36,0,3.98
10731,18.37,0,3.98
10422,14.69,0,3.98
10081,11.71,0,3.98
9629,9.1,0,3.98
9059,6.56,0,3.98
8468,4.47,0,3.98
8033,1.62,0,3.98
7793,1.22,0,3.98
7711,1.75,0,3.98
7718,4,0,3.98
7822,8.24,0,3.98
8062,13.41,0,3.98
8451,16.79,0,3.98
8882,19.24,0.0402,3.98
9489,20.24,0.321,3.98
9926,21.43,0.5245,3.98
10142,25.41,0.6441,3.98
10189,27.06,0.7124,3.98
10146,27.86,0.7357,3.98
10036,27.33,0.7389,3.98
9926,27.06,0.6854,3.98
9981,25.94,0.5341,3.98
10404,24.61,0.3205,3.98
11369,21.76,0.0422,3.98
11758,18.12,0,3.98
11556,13.81,0,3.98
11152,10.5,0,3.98
10484,7.32,0,3.98
9722,4.53,0,3.98
8998,2.68,0,3.98
8505,2.49,0,3.98
8265,1.8,0,3.98
8168,1.66,0,3.98
8189,2.46,0,3.98
8428,4.43,0,3.98
9147,7.27,0,3.98
10459,10.98,0,3.98
11099,15,0.0059,3.98
11148,18.95,0.2662,3.98
11081,21.02,0.4829,3.98
11015,21.68,0.5778,3.98
10917,22.62,0.5997,3.98
10710,24.07,0.6695,3.98
10549,25.15,0.7068,3.98
10359,26.32,0.671,3.98
10290,26.98,0.5219,3.98
10536,25.67,0.315,3.98
11403,23.24,0.0489,3.98
11764,19.29,0,3.98
11544,14.93,0,3.98
11133,11.4,0,3.98
10421,8.83,0,3.98
9484,6.2,0,3.98
8634,3.95,0,3.98
8090,1.69,0,3.98
7811,1.24,0,3.98
7709,1.74,0,3.98
7707,4.05,0,3.98
7943,8.71,0,3.98
8680,14,0,3.98
10023,17.32,0,3.98
10659,19.85,0.0062,3.98
10701,20.91,0.2119,3.98
10668,20.01,0.3608,3.98
10648,19.9,0.4334,3.98
10556,20.63,0.496,3.98
10434,21.93,0.4844,3.98
10341,22.77,0.5786,3.98
10225,24.62,0.4078,3.98
10169,26.14,0.3444,3.98
10383,25.41,0.2249,3.98
11184,23.89,0.0122,3.98
11488,19.68,0,3.98
11197,14.45,0,3.98
10762,10.46,0,3.98
10056,7.87,0,3.98
9134,4.67,0,3.98
8318,2.64,0,3.98
7763,1.76,0,3.98
7466,1.29,0,3.98
7322,1.82,0,3.98
7307,4.23,0,3.98
7510,9.1,0,3.98
8252,14.62,0,3.98
9581,18.08,0,3.98
10291,20.72,0,3.98
10431,21.84,0.142,3.98
10465,20.9,0.2896,3.98
10495,20.78,0.3832,3.98
10449,21.54,0.4001,3.98
10324,22.89,0.3979,3.98
10266,23.77,0.3975,3.98
10149,25.71,0.4351,3.98
10110,27.3,0.3602,3.98
10359,26.53,0.2179,3.98
11099,24.95,0.0012,3.98
11355,20.54,0,3.98
11088,15.09,0,3.98
10636,10.92,0,3.98
9927,8.22,0,3.98
8993,4.87,0,3.98
8142,2.76,0,3.98
7625,1.86,0,3.98
7352,1.36,0,3.98
7247,1.92,0,3.98
7297,4.46,0,3.98
7532,9.61,0,3.98
8314,15.44,0,3.98
9641,19.1,0,3.98
10287,21.89,0,3.98
10370,23.07,0.251,3.98
10385,22.07,0.398,3.98
10365,21.95,0.5777,3.98
10310,22.76,0.5222,3.98
10247,24.18,0.4391,3.98
10244,25.11,0.4041,3.98
10168,27.16,0.3776,3.98
10204,28.83,0.2577,3.98
10572,28.03,0.0836,3.98
11259,26.35,0,3.98
11406,21.7,0,3.98
11121,15.94,0,3.98
10679,11.53,0,3.98
9966,8.68,0,3.98
9025,5.15,0,3.98
8187,2.91,0,3.98
7611,2.86,0,3.98
7284,2.02,0,3.98
7110,1.96,0,3.98
7082,2.74,0,3.98
7266,5.09,0,3.98
7941,8.36,0,3.98
9190,12.69,0,3.98
9935,17.24,0,3.98
10145,21.85,0.1131,3.98
10199,24.2,0.3099,3.98
10213,24.98,0.4462,3.98
10135,26.13,0.4971,3.98
9964,27.76,0.5491,3.98
9842,28.98,0.5788,3.98
9677,30.4,0.5935,3.98
9588,31.19,0.4606,3.98
9757,29.64,0.2861,3.98
10423,26.81,0.04,3.98
10732,22.28,0,3.98
10465,17.32,0,3.98
10112,13.22,0,3.98
9608,10.32,0,3.98
8902,7.2,0,3.98
8169,4.66,0,3.98
7626,2.88,0,3.98
7319,3.71,0,3.98
7175,1.36,0,3.98
7115,2.12,0,3.98
7188,3.96,0,3.98
7493,6.5,0,3.98
7971,9.93,0,3.98
8487,14.06,0.0686,3.98
9054,18.37,0.3334,3.98
9378,23.64,0.535,3.98
9475,27.01,0.6862,3.98
9397,27.7,0.7269,3.98
9213,27.58,0.7132,3.98
8987,26.75,0.6894,3.98
8846,26.18,0.6259,3.98
8855,25.04,0.4635,3.98
9156,23.83,0.2577,3.98
9899,21.36,0.0324,3.98
10203,18.37,0,3.98
9935,14.69,0,3.98
9625,11.71,0,3.98
9180,9.1,0,3.98
8581,6.56,0,3.98
7971,4.47,0,3.98
7490,1.62,0,3.98
7210,1.22,0,3.98
7059,1.75,0,3.98
7011,4,0,3.98
7070,8.24,0,3.98
7293,13.41,0,3.98
7609,16.79,0,3.98
8012,19.24,0.0784,3.98
8538,20.24,0.3412,3.98
8900,21.43,0.5422,3.98
9034,25.41,0.6945,3.98
9054,27.06,0.7433,3.98
8953,27.86,0.7488,3.98
8781,27.33,0.7431,3.98
8625,27.06,0.6884,3.98
8611,25.94,0.5364,3.98
8917,24.61,0.3355,3.98
9775,21.76,0.076,3.98
10295,18.12,0,3.98
10076,13.81,0,3.98
9756,10.5,0,3.98
9251,7.32,0,3.98
8620,4.53,0,3.98
8004,2.68,0,3.98
7591,2.49,0,3.98
7349,1.8,0,3.98
7210,1.66,0,3.98
7233,2.46,0,3.98
7428,4.43,0,3.98
7961,7.27,0,3.98
8744,10.98,0,3.98
9347,15,0.0526,3.98
9828,18.95,0.2708,3.98
10129,21.02,0.4689,3.98
10263,21.68,0.7172,3.98
10228,22.62,0.6904,3.98
10062,24.07,0.7406,3.98
9882,25.15,0.7488,3.98
9738,26.32,0.7112,3.98
9696,26.98,0.557,3.98
9990,25.67,0.354,3.98
10862,23.24,0.088,3.98
11318,19.29,0,3.98
11040,14.93,0,3.98
10615,11.4,0,3.98
9962,8.83,0,3.98
9128,6.2,0,3.98
8372,3.95,0,3.98
7888,1.69,0,3.98
7640,1.24,0,3.98
7545,1.74,0,3.98
7585,4.05,0,3.98
7831,8.71,0,3.98
8541,14,0,3.98
9651,17.32,0,3.98
10291,19.85,0.0473,3.98
10491,20.91,0.297,3.98
10481,20.01,0.5162,3.98
10455,19.9,0.6557,3.98
10351,20.63,0.6814,3.98
10191,21.93,0.6802,3.98
10110,22.77,0.6721,3.98
10039,24.62,0.5062,3.98
10042,26.14,0.379,3.98
10338,25.41,0.2003,3.98
11123,23.89,0.015,3.98
11418,19.68,0,3.98
11097,14.45,0,3.98
10601,10.46,0,3.98
9885,7.87,0,3.98
8968,4.67,0,3.98
8153,2.64,0,3.98
7599,1.76,0,3.98
7284,1.29,0,3.98
7147,1.82,0,3.98
7125,4.23,0,3.98
7333,9.1,0,3.98
7991,14.62,0,3.98
9047,18.08,0,3.98
9732,20.72,0.0178,3.98
9950,21.84,0.2828,3.98
9972,20.9,0.4612,3.98
10004,20.78,0.59,3.98
9950,21.54,0.4844,3.98
9807,22.89,0.5318,3.98
9709,23.77,0.6033,3.98
9560,25.71,0.5808,3.98
9469,27.3,0.4795,3.98
9656,26.53,0.2821,3.98
10381,24.95,0.0584,3.98
10819,20.54,0,3.98
10562,15.09,0,3.98
10151,10.92,0,3.98
9508,8.22,0,3.98
8638,4.87,0,3.98
7846,2.76,0,3.98
7303,1.86,0,3.98
6999,1.36,0,3.98
6838,1.92,0,3.98
6820,4.46,0,3.98
7001,9.61,0,3.98
7652,15.44,0,3.98
8744,19.1,0,3.98
9451,21.89,0.0098,3.98
9760,23.07,0.2113,3.98
9924,22.07,0.343,3.98
9981,21.95,0.4909,3.98
9974,22.76,0.5888,3.98
9877,24.18,0.5443,3.98
9772,25.11,0.6127,3.98
9652,27.16,0.627,3.98
9540,28.83,0.5153,3.98
9671,28.03,0.3325,3.98
10355,26.35,0.0824,3.98
10836,21.7,0,3.98
10620,15.94,0,3.98
10217,11.53,0,3.98
9588,8.68,0,3.98
8742,5.15,0,3.98
7977,2.91,0,3.98
7457,2.86,0,3.98
7157,2.02,0,3.98
7019,1.96,0,3.98
7027,2.74,0,3.98
7231,5.09,0,3.98
7861,8.36,0,3.98
8911,12.69,0,3.98
9703,17.24,0.0002,3.98
10187,21.85,0.0507,3.98
10441,24.2,0.1645,3.98
10613,24.98,0.2004,3.98
10669,26.13,0.2721,3.98
10604,27.76,0.3008,3.98
10565,28.98,0.5094,3.98
10490,30.4,0.3392,3.98
10443,31.19,0.3026,3.98
10639,29.64,0.1432,3.98
11072,26.81,0,3.98
11096,22.28,0,3.98
10745,17.32,0,3.98
10289,13.22,0,3.98
9690,10.32,0,3.98
8930,7.2,0,3.98
8178,4.66,0,3.98
7621,2.88,0,3.98
7287,3.71,0,3.98
7110,1.36,0,3.98
7044,2.12,0,3.98
7131,3.96,0,3.98
7410,6.5,0,3.98
7828,9.93,0,3.98
8316,14.06,0.0882,3.98
8903,18.37,0.3218,3.98
9358,23.64,0.4539,3.98
9582,27.01,0.5352,3.98
9587,27.7,0.5652,3.98
9485,27.58,0.584,3.98
9318,26.75,0.5703,3.98
9195,26.18,0.5633,3.98
9175,25.04,0.4633,3.98
9422,23.83,0.2981,3.98
10096,21.36,0.077,3.98
10560,18.37,0,3.98
10326,14.69,0,3.98
9995,11.71,0,3.98
9553,9.1,0,3.98
8922,6.56,0,3.98
8318,4.47,0,3.98
7861,1.62,0,3.98
7565,1.22,0,3.98
7413,1.75,0,3.98
7380,4,0,3.98
7441,8.24,0,3.98
7665,13.41,0,3.98
7947,16.79,0,3.98
8333,19.24,0.1132,3.98
8885,20.24,0.3726,3.98
9239,21.43,0.5733,3.98
9411,25.41,0.7192,3.98
9462,27.06,0.7624,3.98
9411,27.86,0.765,3.98
9235,27.33,0.7629,3.98
9050,27.06,0.7244,3.98
9032,25.94,0.5702,3.98
9325,24.61,0.3664,3.98
10098,21.76,0.1085,3.98
10815,18.12,0,3.98
10621,13.81,0,3.98
10226,10.5,0,3.98
9618,7.32,0,3.98
8863,4.53,0,3.98
8192,2.68,0,3.98
7755,2.49,0,3.98
7537,1.8,0,3.98
7463,1.66,0,3.98
7507,2.46,0,3.98
7785,4.43,0,3.98
8561,7.27,0,3.98
9775,10.98,0,3.98
10421,15,0.1125,3.98
10491,18.95,0.356,3.98
10455,21.02,0.5329,3.98
10410,21.68,0.6532,3.98
10322,22.62,0.6198,3.98
10206,24.07,0.576,3.98
10120,25.15,0.4972,3.98
9988,26.32,0.434,3.98
9982,26.98,0.3725,3.98
10280,25.67,0.2309,3.98
10958,23.24,0.031,3.98
11328,19.29,0,3.98
11037,14.93,0,3.98
10526,11.4,0,3.98
9789,8.83,0,3.98
8873,6.2,0,3.98
8044,3.95,0,3.98
7520,1.69,0,3.98
7231,1.24,0,3.98
7107,1.74,0,3.98
7106,4.05,0,3.98
7335,8.71,0,3.98
8093,14,0,3.98
9290,17.32,0,3.98
9931,19.85,0.1087,3.98
10061,20.91,0.3544,3.98
10102,20.01,0.526,3.98
10091,19.9,0.6408,3.98
10018,20.63,0.7259,3.98
9875,21.93,0.7394,3.98
9788,22.77,0.7445,3.98
9659,24.62,0.6903,3.98
9603,26.14,0.5453,3.98
9803,25.41,0.3608,3.98
10518,23.89,0.1034,3.98
11166,19.68,0,3.98
11523,14.45,0,3.98
10998,10.46,0,3.98
10215,7.87,0,3.98
9261,4.67,0,3.98
8427,2.64,0,3.98
7875,1.76,0,3.98
7605,1.29,0,3.98
7467,1.82,0,3.98
7469,4.23,0,3.98
7673,9.1,0,3.98
8349,14.62,0,3.98
9493,18.08,0,3.98
10224,20.72,0.0012,3.98
10547,21.84,0.0987,3.98
10752,20.9,0.236,3.98
10930,20.78,0.2788,3.98
10989,21.54,0.2928,3.98
10958,22.89,0.305,3.98
10901,23.77,0.3275,3.98
10816,25.71,0.2761,3.98
10785,27.3,0.2452,3.98
10991,26.53,0.1599,3.98
11525,24.95,0.0273,3.98
11867,20.54,0,3.98
11605,15.09,0,3.98
11147,10.92,0,3.98
10416,8.22,0,3.98
9477,4.87,0,3.98
8641,2.76,0,3.98
8120,1.86,0,3.69
7834,1.36,0,3.69
7683,1.92,0,3.69
7693,4.46,0,3.69
7904,9.61,0,3.69
8636,15.44,0,3.69
9807,19.1,0,3.69
10509,21.89,0.08,3.69
10720,23.07,0.2855,3.69
10776,22.07,0.4105,3.69
10815,21.95,0.4747,3.69
10751,22.76,0.4782,3.69
10634,24.18,0.4608,3.69
10572,25.11,0.4747,3.69
10448,27.16,0.4699,3.69
10397,28.83,0.3974,3.69
10593,28.03,0.2223,3.69
11080,26.35,0.0145,3.69
11311,21.7,0,3.69
11017,15.94,0,3.69
10603,11.53,0,3.69
10035,8.68,0,3.69
9282,5.15,0,3.69
8517,2.91,0,3.69
7982,2.86,0,3.69
7654,2.02,0,3.69
7449,1.96,0,3.69
7341,2.74,0,3.69
7371,5.09,0,3.69
7615,8.36,0,3.69
8056,12.69,0,3.69
8598,17.24,0,3.69
9260,21.85,0.0075,3.69
9749,24.2,0.0829,3.69
9971,24.98,0.106,3.69
10017,26.13,0.1481,3.69
9869,27.76,0.1729,3.69
9583,28.98,0.2197,3.69
9292,30.4,0.1981,3.69
9102,31.19,0.2511,3.69
9139,29.64,0.2893,3.69
9614,26.81,0.0931,3.69
10222,22.28,0,3.69
9995,17.32,0,3.69
9682,13.22,0,3.69
9202,10.32,0,3.69
8602,7.2,0,3.69
7977,4.66,0,3.69
7477,2.88,0,3.69
7172,3.71,0,3.69
7002,1.36,0,3.69
6932,2.12,0,3.69
6985,3.96,0,3.69
7176,6.5,0,3.69
7482,9.93,0,3.69
7921,14.06,0.0225,3.69
8559,18.37,0.1601,3.69
9060,23.64,0.2694,3.69
9283,27.01,0.3401,3.69
9368,27.7,0.3964,3.69
9349,27.58,0.429,3.69
9206,26.75,0.4177,3.69
9116,26.18,0.4012,3.69
9118,25.04,0.3398,3.69
9343,23.83,0.2407,3.69
9973,21.36,0.0868,3.69
10663,18.37,0,3.69
10496,14.69,0,3.69
10096,11.71,0,3.69
9457,9.1,0,3.69
8678,6.56,0,3.69
7993,4.47,0,3.69
7552,1.62,0,3.69
7351,1.22,0,3.69
7282,1.75,0,3.69
7335,4,0,3.69
7619,8.24,0,3.69
8415,13.41,0,3.69
9632,16.79,0,3.69
10309,19.24,0.1375,3.69
10445,20.24,0.3806,3.69
10471,21.43,0.5627,3.69
10485,25.41,0.7102,3.69
10418,27.06,0.7463,3.69
10262,27.86,0.7455,3.69
10148,27.33,0.7486,3.69
9977,27.06,0.7211,3.69
9935,25.94,0.5753,3.69
10160,24.61,0.3772,3.69
10845,21.76,0.1252,3.69
11615,18.12,0,3.69
11459,13.81,0,3.69
11049,10.5,0,3.69
10356,7.32,0,3.69
9442,4.53,0,3.69
8657,2.68,0,3.69
8163,2.49,0,3.69
7945,1.8,0,3.69
7862,1.66,0,3.69
7898,2.46,0,3.69
8165,4.43,0,3.69
8944,7.27,0,3.69
10130,10.98,0,3.69
10759,15,0.156,3.69
10816,18.95,0.404,3.69
10701,21.02,0.5895,3.69
10651,21.68,0.7352,3.69
10567,22.62,0.7585,3.69
10376,24.07,0.7574,3.69
10256,25.15,0.7564,3.69
10085,26.32,0.7218,3.69
9956,26.98,0.5695,3.69
10142,25.67,0.3748,3.69
10717,23.24,0.1256,3.69
11461,19.29,0,3.69
11348,14.93,0,3.69
10960,11.4,0,3.69
10247,8.83,0,3.69
9288,6.2,0,3.69
8437,3.95,0,3.69
7910,1.69,0,3.69
7642,1.24,0,3.69
7501,1.74,0,3.69
7505,4.05,0,3.69
7716,8.71,0,3.69
8468,14,0,3.69
9601,17.32,0,3.69
10166,19.85,0.1417,3.69
10185,20.91,0.3746,3.69
10116,20.01,0.555,3.69
10057,19.9,0.6888,3.69
9938,20.63,0.7151,3.69
9791,21.93,0.7191,3.69
9707,22.77,0.7169,3.69
9530,24.62,0.6913,3.69
9443,26.14,0.5456,3.69
9574,25.41,0.3435,3.69
10109,23.89,0.1074,3.69
10805,19.68,0,3.69
10641,14.45,0,3.69
10230,10.46,0,3.69
9517,7.87,0,3.69
8590,4.67,0,3.69
7740,2.64,0,3.69
7227,1.76,0,3.69
6947,1.29,0,3.69
6804,1.82,0,3.69
6773,4.23,0,3.69
6978,9.1,0,3.69
7694,14.62,0,3.69
8773,18.08,0,3.69
9442,20.72,0.1197,3.69
9590,21.84,0.3088,3.69
9641,20.9,0.5262,3.69
9676,20.78,0.6962,3.69
9667,21.54,0.7041,3.69
9575,22.89,0.7214,3.69
9532,23.77,0.7182,3.69
9424,25.71,0.6799,3.69
9358,27.3,0.5003,3.69
9474,26.53,0.2563,3.69
9975,24.95,0.0573,3.69
10518,20.54,0,3.69
10324,15.09,0,3.69
9890,10.92,0,3.69
9189,8.22,0,3.69
8258,4.87,0,3.69
7447,2.76,0,3.69
6919,1.86,0,3.69
6646,1.36,0,3.69
6507,1.92,0,3.69
6480,4.46,0,3.69
6689,9.61,0,3.69
7403,15.44,0,3.69
8626,19.1,0,3.69
9443,21.89,0.068,3.69
9704,23.07,0.2112,3.69
9797,22.07,0.3565,3.69
9842,21.95,0.6662,3.69
9789,22.76,0.5108,3.69
9649,24.18,0.5606,3.69
9561,25.11,0.6121,3.69
9425,27.16,0.5991,3.69
9376,28.83,0.4829,3.69
9491,28.03,0.3458,3.69
9892,26.35,0.1261,3.69
10483,21.7,0,3.69
10305,15.94,0,3.69
9964,11.53,0,3.69
9454,8.68,0,3.69
8738,5.15,0,3.69
8006,2.91,0,3.69
7498,2.86,0,3.69
7239,2.02,0,3.69
7111,1.96,0,3.69
7083,2.74,0,3.69
7185,5.09,0,3.69
7485,8.36,0,3.69
7906,12.69,0,3.69
8530,17.24,0.1557,3.69
9122,21.85,0.3873,3.69
9490,24.2,0.5217,3.69
9569,24.98,0.5533,3.69
9497,26.13,0.5509,3.69
9328,27.76,0.5609,3.69
9121,28.98,0.5476,3.69
8940,30.4,0.5405,3.69
8871,31.19,0.4664,3.69
9010,29.64,0.3215,3.69
9451,26.81,0.1216,3.69
10147,22.28,0,3.69
10013,17.32,0,3.69
9737,13.22,0,3.69
9287,10.32,0,3.69
8667,7.2,0,3.69
8057,4.66,0,3.69
7591,2.88,0,3.69
7452,3.71,0,3.69
7312,1.36,0,3.69
7169,2.12,0,3.69
7138,3.96,0,3.69
7249,6.5,0,3.69
7512,9.93,0,3.69
7809,14.06,0.1634,3.69
8257,18.37,0.3936,3.69
8664,23.64,0.5714,3.69
8875,27.01,0.71,3.69
8929,27.7,0.7321,3.69
8867,27.58,0.7319,3.69
8689,26.75,0.7256,3.69
8473,26.18,0.6916,3.69
8338,25.04,0.5494,3.69
8375,23.83,0.3596,3.69
8619,21.36,0.1252,3.69
9041,18.37,0,3.69
9793,14.69,0,3.69
9641,11.71,0,3.69
9055,9.1,0,3.69
8301,6.56,0,3.69
7513,4.47,0,3.69
7018,1.62,0,3.69
6730,1.22,0,3.69
6622,1.75,0,3.69
6637,4,0,3.69
6834,8.24,0,3.69
7545,13.41,0,3.69
8884,16.79,0,3.69
9660,19.24,0.1679,3.69
9765,20.24,0.396,3.69
9727,21.43,0.563,3.69
9760,25.41,0.6706,3.69
9738,27.06,0.6657,3.69
9638,27.86,0.6913,3.69
9575,27.33,0.7119,3.69
9428,27.06,0.6575,3.69
9292,25.94,0.4746,3.69
9255,24.61,0.2529,3.69
9377,21.76,0.0605,3.69
9691,18.12,0,3.69
10200,13.81,0,3.69
9895,10.5,0,3.69
9179,7.32,0,3.69
8257,4.53,0,3.69
7404,2.68,0,3.69
6824,2.49,0,3.69
6491,1.8,0,3.69
6333,1.66,0,3.69
6295,2.46,0,3.69
6462,4.43,0,3.69
7094,7.27,0,3.69
8389,10.98,0,3.69
9259,15,0.0216,3.69
9497,18.95,0.1372,3.69
9587,21.02,0.3468,3.69
9652,21.68,0.3952,3.69
9664,22.62,0.4551,3.69
9610,24.07,0.5095,3.69
9593,25.15,0.5567,3.69
9495,26.32,0.5691,3.69
9400,26.98,0.4904,3.69
9407,25.67,0.3087,3.69
9511,23.24,0.1034,3.69
9660,19.29,0,3.69
10128,14.93,0,3.69
9850,11.4,0,3.69
9147,8.83,0,3.69
8199,6.2,0,3.69
7325,3.95,0,3.69
6740,1.69,0,3.69
6425,1.24,0,3.69
6264,1.74,0,3.69
6257,4.05,0,3.69
6405,8.71,0,3.69
7053,14,0,3.69
8360,17.32,0,3.69
9166,19.85,0.1381,3.69
9354,20.91,0.3552,3.69
9463,20.01,0.516,3.69
9550,19.9,0.6441,3.69
9566,20.63,0.6863,3.69
9480,21.93,0.6974,3.69
9460,22.77,0.689,3.69
9358,24.62,0.6444,3.69
9286,26.14,0.5104,3.69
9356,25.41,0.3224,3.69
9577,23.89,0.0976,3.69
9809,19.68,0,3.69
10169,14.45,0,3.69
9908,10.46,0,3.69
9251,7.87,0,3.69
8331,4.67,0,3.69
7488,2.64,0,3.69
6946,1.76,0,3.69
6646,1.29,0,3.69
6500,1.82,0,3.69
6489,4.23,0,3.69
6670,9.1,0,3.69
7351,14.62,0,3.69
8696,18.08,0,3.69
9549,20.72,0.1353,3.69
9746,21.84,0.3241,3.69
9834,20.9,0.4493,3.69
9913,20.78,0.5111,3.69
9869,21.54,0.5157,3.69
9747,22.89,0.5283,3.69
9662,23.77,0.5478,3.69
9484,25.71,0.5083,3.69
9390,27.3,0.4275,3.69
9456,26.53,0.2737,3.69
9694,24.95,0.0788,3.69
10014,20.54,0,3.69
10428,15.09,0,3.69
10162,10.92,0,3.69
9552,8.22,0,3.69
8643,4.87,0,3.69
7788,2.76,0,3.69
7214,1.86,0,3.69
6893,1.36,0,3.69
6755,1.92,0,3.69
6719,4.46,0,3.69
6890,9.61,0,3.69
7542,15.44,0,3.69
8822,19.1,0,3.69
9614,21.89,0.1294,3.69
9858,23.07,0.2557,3.69
9984,22.07,0.3575,3.69
10096,21.95,0.4229,3.69
10114,22.76,0.4246,3.69
10041,24.18,0.4343,3.69
10001,25.11,0.3961,3.69
9878,27.16,0.3624,3.69
9780,28.83,0.3349,3.69
9754,28.03,0.2482,3.69
9785,26.35,0.077,3.69
9873,21.7,0,3.69
10116,15.94,0,3.69
9842,11.53,0,3.69
9332,8.68,0,3.69
8603,5.15,0,3.69
7817,2.91,0,3.69
7210,2.86,0,3.69
6839,2.02,0,3.69
6646,1.96,0,3.69
6556,2.74,0,3.69
6599,5.09,0,3.69
6830,8.36,0,3.69
7298,12.69,0,3.69
7834,17.24,0.1565,3.69
8497,21.85,0.335,3.69
8943,24.2,0.4633,3.69
9150,24.98,0.5242,3.69
9123,26.13,0.5091,3.69
8959,27.76,0.5234,3.69
8750,28.98,0.51,3.69
8534,30.4,0.5288,3.69
8354,31.19,0.4951,3.69
8315,29.64,0.3505,3.69
8349,26.81,0.1309,3.69
8508,22.28,0,3.69
9060,17.32,0,3.69
8990,13.22,0,3.69
8609,10.32,0,3.69
8053,7.2,0,3.69
7430,4.66,0,3.69
6925,2.88,0,3.69
6616,3.71,0,3.69
6456,1.36,0,3.69
6374,2.12,0,3.69
6394,3.96,0,3.69
6556,6.5,0,3.69
6877,9.93,0.0016,3.69
7248,14.06,0.1781,3.69
7809,18.37,0.3859,3.69
8267,23.64,0.534,3.69
8461,27.01,0.6506,3.69
8497,27.7,0.701,3.69
8407,27.58,0.7158,3.69
8247,26.75,0.7076,3.69
8109,26.18,0.6734,3.69
8033,25.04,0.5358,3.69
8138,23.83,0.3592,3.69
8344,21.36,0.1325,3.69
8614,18.37,0,3.69
9319,14.69,0,3.69
9193,11.71,0,3.69
8559,9.1,0,3.69
7747,6.56,0,3.69
7009,4.47,0,3.69
6488,1.62,0,3.69
6220,1.22,0,3.69
6097,1.75,0,3.69
6095,4,0,3.69
6305,8.24,0,3.69
7009,13.41,0,3.69
8321,16.79,0.0029,3.69
9087,19.24,0.1779,3.69
9303,20.24,0.3938,3.69
9426,21.43,0.5573,3.69
9581,25.41,0.6766,3.69
9660,27.06,0.678,3.69
9664,27.86,0.6611,3.69
9701,27.33,0.6551,3.69
9625,27.06,0.6173,3.69
9513,25.94,0.4965,3.69
9440,24.61,0.3363,3.69
9438,21.76,0.1242,3.69
9510,18.12,0,3.69
10034,13.81,0,3.69
9803,10.5,0,3.69
9053,7.32,0,3.69
8084,4.53,0,3.69
7222,2.68,0,3.69
6657,2.49,0,3.69
6364,1.8,0,3.69
6229,1.66,0,3.69
6188,2.46,0,3.69
6383,4.43,0,3.69
7038,7.27,0,3.69
8316,10.98,0,3.69
9058,15,0.1809,3.69
9240,18.95,0.3869,3.69
9335,21.02,0.5486,3.69
9468,21.68,0.673,3.69
9552,22.62,0.688,3.69
9590,24.07,0.6933,3.69
9666,25.15,0.6864,3.69
9640,26.32,0.65,3.69
9594,26.98,0.5134,3.69
9588,25.67,0.3401,3.69
9612,23.24,0.123,3.69
9624,19.29,0,3.69
10133,14.93,0,3.69
9966,11.4,0,3.69
9241,8.83,0,3.69
8240,6.2,0,3.69
7373,3.95,0,3.69
6779,1.69,0,3.69
6465,1.24,0,3.69
6283,1.74,0,3.69
6237,4.05,0,3.69
6399,8.71,0,3.69
7020,14,0,3.69
8288,17.32,0.0004,3.69
9036,19.85,0.1559,3.69
9330,20.91,0.3681,3.69
9512,20.01,0.5112,3.69
9710,19.9,0.7546,3.69
9832,20.63,0.6648,3.69
9865,21.93,0.6766,3.69
9921,22.77,0.6849,3.69
9892,24.62,0.6482,3.69
9842,26.14,0.5121,3.69
9817,25.41,0.3377,3.69
9815,23.89,0.1213,3.69
9778,19.68,0,3.69
10245,14.45,0,3.69
10070,10.46,0,3.69
9360,7.87,0,3.69
8382,4.67,0,3.69
7475,2.64,0,3.69
6924,1.76,0,3.69
6561,1.29,0,3.69
6379,1.82,0,3.69
6315,4.23,0,3.69
6456,9.1,0,3.69
7061,14.62,0,3.69
8316,18.08,0.0008,3.69
9067,20.72,0.1746,3.69
9369,21.84,0.3796,3.69
9601,20.9,0.555,3.69
9838,20.78,0.6824,3.69
9967,21.54,0.6979,3.69
10001,22.89,0.6999,3.69
10114,23.77,0.6953,3.69
10112,25.71,0.6556,3.69
10096,27.3,0.5221,3.69
10079,26.53,0.3484,3.69
10039,24.95,0.1274,3.69
9934,20.54,0,3.69
10363,15.09,0,3.69
10219,10.92,0,3.69
9523,8.22,0,3.69
8513,4.87,0,3.69
7619,2.76,0,3.69
7042,1.86,0,3.69
6684,1.36,0,3.69
6461,1.92,0,3.69
6390,4.46,0,3.69
6527,9.61,0,3.69
7096,15.44,0,3.69
8282,19.1,0,3.69
9039,21.89,0.1287,3.69
9336,23.07,0.2969,3.69
9530,22.07,0.4366,3.69
9699,21.95,0.5574,3.69
9746,22.76,0.6471,3.69
9669,24.18,0.6988,3.69
9692,25.11,0.7057,3.69
9603,27.16,0.6681,3.69
9488,28.83,0.5204,3.69
9425,28.03,0.3357,3.69
9321,26.35,0.1217,3.69
9137,21.7,0,3.69
9519,15.94,0,3.69
9343,11.53,0,3.69
8803,8.68,0,3.69
8073,5.15,0,3.69
7301,2.91,0,3.69
6716,2.86,0,3.69
