cement_1_co2,cement_2_co2,dac_1_co2,dac_2_co2,dac_3_co2,ng_1_co2,ng_2_co2,ng_3_co2
0.13078233409015264,0.024507093832041516,2.5705581964755587e-5,2.7622159334205996e-5,2.7622159334205996e-5,1.5431550530735794,0.21552333468893675,0.002941903901659802
0.13128216556871558,0.02401329467488008,2.5704125705057403e-5,2.774026013356199e-5,2.774026013356199e-5,1.4578020650236783,0.21527872364139053,0.0029005346816547923
0.13127561624280987,0.024021022849369095,2.575309632243215e-5,2.7801757237713584e-5,2.7801757237713584e-5,1.4171828361649106,0.2151710641674822,0.002906529390162905
0.13126512459077797,0.0240327619810209,2.5772719667171806e-5,2.7790095680304923e-5,2.7790095680304923e-5,1.4075873661481304,0.215170776325718,0.0029181422648918726
0.13124176613542413,0.0240586853550778,2.577914293405611e-5,2.7317251461007374e-5,2.7317251461007374e-5,1.4501792346541857,0.21542342370233655,0.0029330433185211645
0.13120872723261875,0.024094238514724427,2.58682106252794e-5,2.71416666489912e-5,2.71416666489912e-5,1.612546400176935,0.2157121828853591,0.0029447984101502052
0.1312486817192389,0.024048577243663077,2.5606321371043013e-5,2.703343965405701e-5,2.703343965405701e-5,1.9451764933492077,0.2165107361470611,0.002947709726533149
0.13124868364351255,0.0240497531932934,2.5735383120096385e-5,2.7365593181362028e-5,2.7365593181362028e-5,2.168131949514999,0.21742754188400268,0.0029675079546882567
0.1312156469473493,0.02408908360505675,2.6366264474620533e-5,2.7176489854815414e-5,2.7176489854815414e-5,2.229909807746951,0.21685881526666959,0.0030028016567725897
0.1312085863348011,0.0240968025531638,2.6755413314663945e-5,2.6899233858198002e-5,2.6899233858198002e-5,2.252649135441708,0.21728266220292836,0.0030200643794291186
0.13120553428893608,0.02409986150895459,2.6815526807657186e-5,2.677734300109055e-5,2.677734300109055e-5,2.269166123411352,0.21740600845916594,0.0030286573782004477
0.1312017616867249,0.02410384955362929,2.6766451798410774e-5,2.6763009533966343e-5,2.6763009533966343e-5,2.2724045005667732,0.21743601186633854,0.0030297046681777994
0.13118578762703498,0.02412173572401609,2.659789518367503e-5,2.6771057745381178e-5,2.6771057745381178e-5,2.2585599028540484,0.21734399328501477,0.0030272112099325966
0.13114902034218479,0.02415912930822107,2.6404202720858566e-5,2.673574746415156e-5,2.673574746415156e-5,2.254148680356386,0.21743529457281335,0.0030072732542268947
0.13116061811642046,0.02414672231576129,2.6347023858077796e-5,2.6919298567508012e-5,2.6919298567508012e-5,2.2288695897073016,0.21736670526039123,0.0029993019915949275
0.13113722931526617,0.02417199149026903,2.6267582766415638e-5,2.6713882048139477e-5,2.6713882048139477e-5,2.204382248419376,0.21744044497211754,0.0029955147883391174
0.13112047351901948,0.024189710231386108,2.613368431099663e-5,2.681741932112712e-5,2.681741932112712e-5,2.206144778264145,0.21750737590292674,0.002988245950557683
