Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3,Demand_Zero
22458,224892,150129,50835,31937.18,30440.74,15988.28,0
22459,219074,145420,49377,31937.18,30440.74,15988.28,0
22460,211450,140329,47933,31937.18,30440.74,15988.28,0
22461,204501,136574,47193,31937.18,30440.74,15988.28,0
22462,196033,127870,44816,31937.18,30440.74,15988.28,0
22463,181029,117230,40961,31937.18,30440.74,15988.28,0
22464,165487,107991,37352,31937.18,30440.74,15988.28,0
22465,152432,101585,34848,31937.18,30440.74,15988.28,0
22466,142907,97499,33164,31937.18,30440.74,15988.28,0
22467,136792,95017,32179,31937.18,30440.74,15988.28,0
22468,133071,94264,31870,31937.18,30440.74,15988.28,0
22469,133198,97048,32690,31937.18,30440.74,15988.28,0
22470,137317,102533,34916,31937.18,30440.74,15988.28,0
22471,143895,109767,38313,31937.18,30440.74,15988.28,0
22472,152761,117521,41812,31937.18,30440.74,15988.28,0
22473,165774,124723,44415,31937.18,30440.74,15988.28,0
22474,180973,131575,45997,31937.18,30440.74,15988.28,0
22475,196101,138484,47573,31937.18,30440.74,15988.28,0
22476,209219,144517,48977,31937.18,30440.74,15988.28,0
22477,218908,150798,50442,31937.18,30440.74,15988.28,0
22478,226185,155572,52106,31937.18,30440.74,15988.28,0
22479,230893,158602,53496,31937.18,30440.74,15988.28,0
22480,233476,159421,54323,31937.18,30440.74,15988.28,0
22481,233310,158605,54770,31937.18,30440.74,15988.28,0
22482,230111,154825,54299,31937.18,30440.74,15988.28,0
22483,223936,148167,53148,31937.18,30440.74,15988.28,0
22484,216426,141983,51157,31937.18,30440.74,15988.28,0
22485,209353,136853,49683,31937.18,30440.74,15988.28,0
22486,200531,127240,46936,31937.18,30440.74,15988.28,0
22487,185307,116316,43080,31937.18,30440.74,15988.28,0
22488,169504,107184,39446,31937.18,30440.74,15988.28,0
22489,155916,100454,36892,31937.18,30440.74,15988.28,0
22490,146318,95846,35076,31937.18,30440.74,15988.28,0
22491,139618,93046,34007,31937.18,30440.74,15988.28,0
22492,135260,92689,33656,31937.18,30440.74,15988.28,0
22493,134527,95654,34402,31937.18,30440.74,15988.28,0
22494,137542,100871,36499,31937.18,30440.74,15988.28,0
22495,143328,107580,39860,31937.18,30440.74,15988.28,0
22496,151503,115502,43304,31937.18,30440.74,15988.28,0
22497,164078,123328,46127,31937.18,30440.74,15988.28,0
22498,177957,130715,48513,31937.18,30440.74,15988.28,0
22499,191526,137464,50434,31937.18,30440.74,15988.28,0
22500,203639,142835,51952,31937.18,30440.74,15988.28,0
22501,212729,146779,52905,31937.18,30440.74,15988.28,0
22502,218925,148989,53405,31937.18,30440.74,15988.28,0
22503,218749,150560,53758,31937.18,30440.74,15988.28,0
22504,222556,151148,53991,31937.18,30440.74,15988.28,0
22505,220706,149351,53954,31937.18,30440.74,15988.28,0
22506,216028,144481,53191,31937.18,30440.74,15988.28,0
22507,208352,138217,51845,31937.18,30440.74,15988.28,0
22508,199800,132813,50147,31937.18,30440.74,15988.28,0
22509,191806,128955,48861,31937.18,30440.74,15988.28,0
22510,183680,120824,46710,31937.18,30440.74,15988.28,0
22511,171052,110643,43156,31937.18,30440.74,15988.28,0
22512,157854,102030,39566,31937.18,30440.74,15988.28,0
22513,146475,95068,36740,31937.18,30440.74,15988.28,0
22514,137127,90319,34738,31937.18,30440.74,15988.28,0
22515,130272,87144,33416,31937.18,30440.74,15988.28,0
22516,125669,85547,32658,31937.18,30440.74,15988.28,0
22517,123434,85642,32560,31937.18,30440.74,15988.28,0
22518,123277,86378,32920,31937.18,30440.74,15988.28,0
22519,125031,90691,34434,31937.18,30440.74,15988.28,0
22520,131466,98705,37125,31937.18,30440.74,15988.28,0
22521,145084,107066,40083,31937.18,30440.74,15988.28,0
22522,160483,114694,42454,31937.18,30440.74,15988.28,0
22523,175141,120639,44139,31937.18,30440.74,15988.28,0
22524,187192,124223,45055,31937.18,30440.74,15988.28,0
22525,196386,126740,45507,31937.18,30440.74,15988.28,0
22526,203653,128376,45453,31937.18,30440.74,15988.28,0
22527,209284,129471,45196,31937.18,30440.74,15988.28,0
22528,212852,130083,44746,31937.18,30440.74,15988.28,0
22529,213825,129755,44277,31937.18,30440.74,15988.28,0
22530,211166,127275,43976,31937.18,30440.74,15988.28,0
22531,205194,123168,43374,31937.18,30440.74,15988.28,0
22532,197334,119116,42689,31937.18,30440.74,15988.28,0
22533,189533,115585,42038,31937.18,30440.74,15988.28,0
22534,180623,108333,40290,31937.18,30440.74,15988.28,0
22535,167938,100149,37687,31937.18,30440.74,15988.28,0
22536,154696,92633,34909,31937.18,30440.74,15988.28,0
22537,142603,86509,32650,31937.18,30440.74,15988.28,0
22538,133215,82158,31129,31937.18,30440.74,15988.28,0
22539,126761,79440,30181,31937.18,30440.74,15988.28,0
22540,121972,77663,29584,31937.18,30440.74,15988.28,0
22541,119224,77233,29457,31937.18,30440.74,15988.28,0
22542,118004,76789,29516,31937.18,30440.74,15988.28,0
22543,118925,79837,30415,31937.18,30440.74,15988.28,0
22544,125019,87377,32609,31937.18,30440.74,15988.28,0
22545,138941,95296,35350,31937.18,30440.74,15988.28,0
22546,154792,102572,37649,31937.18,30440.74,15988.28,0
22547,169471,108579,39185,31937.18,30440.74,15988.28,0
22548,181980,113840,40398,31937.18,30440.74,15988.28,0
22549,192201,117685,41234,31937.18,30440.74,15988.28,0
22550,200082,121069,41854,31937.18,30440.74,15988.28,0
22551,204403,123636,42309,31937.18,30440.74,15988.28,0
22552,206602,125930,42768,31937.18,30440.74,15988.28,0
22553,207521,127029,43420,31937.18,30440.74,15988.28,0
22554,205635,126049,43842,31937.18,30440.74,15988.28,0
22555,199732,123027,43366,31937.18,30440.74,15988.28,0
22556,192852,119784,42690,31937.18,30440.74,15988.28,0
22557,186130,117826,42329,31937.18,30440.74,15988.28,0
22558,178064,110884,40590,31937.18,30440.74,15988.28,0
22559,164951,102242,37553,31937.18,30440.74,15988.28,0
22560,150960,94175,34530,31937.18,30440.74,15988.28,0
22561,139470,88579,32237,31937.18,30440.74,15988.28,0
22562,131042,85021,30813,31937.18,30440.74,15988.28,0
22563,125306,83070,29912,31937.18,30440.74,15988.28,0
22564,122656,83388,29770,31937.18,30440.74,15988.28,0
22565,123535,87059,30595,31937.18,30440.74,15988.28,0
22566,128466,92600,32580,31937.18,30440.74,15988.28,0
22567,135523,99807,35929,31937.18,30440.74,15988.28,0
22568,143437,107878,39558,31937.18,30440.74,15988.28,0
22569,155027,115695,42518,31937.18,30440.74,15988.28,0
22570,168464,123665,44904,31937.18,30440.74,15988.28,0
22571,181174,130567,46954,31937.18,30440.74,15988.28,0
22572,192800,136348,48416,31937.18,30440.74,15988.28,0
22573,201940,141160,49663,31937.18,30440.74,15988.28,0
22574,208159,144781,50863,31937.18,30440.74,15988.28,0
22575,211883,146813,51557,31937.18,30440.74,15988.28,0
22576,213244,147863,52008,31937.18,30440.74,15988.28,0
22577,212097,147623,52069,31937.18,30440.74,15988.28,0
22578,207840,144305,51130,31937.18,30440.74,15988.28,0
22579,201439,139233,49479,31937.18,30440.74,15988.28,0
22580,194942,135454,48264,31937.18,30440.74,15988.28,0
22581,189347,131928,47409,31937.18,30440.74,15988.28,0
22582,181269,122768,44728,31937.18,30440.74,15988.28,0
22583,167433,111805,40657,31937.18,30440.74,15988.28,0
22584,153241,102766,36847,31937.18,30440.74,15988.28,0
22585,141345,95796,34113,31937.18,30440.74,15988.28,0
22586,133012,91163,32303,31937.18,30440.74,15988.28,0
22587,127633,88326,31281,31937.18,30440.74,15988.28,0
22588,124678,87947,30989,31937.18,30440.74,15988.28,0
22589,125363,90944,31826,31937.18,30440.74,15988.28,0
22590,129816,96249,33905,31937.18,30440.74,15988.28,0
22591,136625,102487,37275,31937.18,30440.74,15988.28,0
22592,144225,109418,40874,31937.18,30440.74,15988.28,0
22593,153391,116592,43684,31937.18,30440.74,15988.28,0
22594,163564,123731,45807,31937.18,30440.74,15988.28,0
22595,173925,130001,47553,31937.18,30440.74,15988.28,0
22596,183714,135250,48635,31937.18,30440.74,15988.28,0
22597,191539,140055,49471,31937.18,30440.74,15988.28,0
22598,197207,143579,50204,31937.18,30440.74,15988.28,0
22599,200432,145329,50399,31937.18,30440.74,15988.28,0
22600,202024,146066,50099,31937.18,30440.74,15988.28,0
22601,201292,145346,49381,31937.18,30440.74,15988.28,0
22602,199729,142153,48241,31937.18,30440.74,15988.28,0
22603,195171,137128,46897,31937.18,30440.74,15988.28,0
22604,190420,133189,46435,31937.18,30440.74,15988.28,0
22605,185263,129211,45959,31937.18,30440.74,15988.28,0
22606,178002,120124,43404,31937.18,30440.74,15988.28,0
22607,165026,109510,39803,31937.18,30440.74,15988.28,0
22608,150871,100279,36391,31937.18,30440.74,15988.28,0
22609,139752,93766,33839,31937.18,30440.74,15988.28,0
22610,131205,89452,32106,31937.18,30440.74,15988.28,0
22611,125747,86788,31239,31937.18,30440.74,15988.28,0
22612,123118,86447,31041,31937.18,30440.74,15988.28,0
22613,123885,89477,31975,31937.18,30440.74,15988.28,0
22614,128666,94915,34242,31937.18,30440.74,15988.28,0
22615,135816,101209,37717,31937.18,30440.74,15988.28,0
22616,143485,108097,41346,31937.18,30440.74,15988.28,0
22617,153661,115013,44338,31937.18,30440.74,15988.28,0
22618,165076,122073,46781,31937.18,30440.74,15988.28,0
22619,177814,128594,48668,31937.18,30440.74,15988.28,0
22620,191136,133317,49904,31937.18,30440.74,15988.28,0
22621,201411,137208,50876,31937.18,30440.74,15988.28,0
22622,210287,140379,51522,31937.18,30440.74,15988.28,0
22623,215683,142665,51681,31937.18,30440.74,15988.28,0
22624,217946,144095,51539,31937.18,30440.74,15988.28,0
22625,217932,143946,51399,31937.18,30440.74,15988.28,0
22626,214198,141171,50711,31937.18,30440.74,15988.28,0
22627,207774,136492,49672,31937.18,30440.74,15988.28,0
22628,200341,132441,48579,31937.18,30440.74,15988.28,0
22629,193596,128695,47667,31937.18,30440.74,15988.28,0
22630,185128,119555,45189,31937.18,30440.74,15988.28,0
22631,171005,108812,41301,31937.18,30440.74,15988.28,0
22632,156730,99547,37689,31937.18,30440.74,15988.28,0
22633,144727,92676,35118,31937.18,30440.74,15988.28,0
22634,136020,88430,33384,31937.18,30440.74,15988.28,0
22635,129765,85754,32342,31937.18,30440.74,15988.28,0
22636,126583,85407,32079,31937.18,30440.74,15988.28,0
22637,126893,88608,32907,31937.18,30440.74,15988.28,0
22638,130874,93856,35061,31937.18,30440.74,15988.28,0
22639,137659,100755,38639,31937.18,30440.74,15988.28,0
22640,145749,109062,42692,31937.18,30440.74,15988.28,0
22641,157617,117835,46304,31937.18,30440.74,15988.28,0
22642,171430,126549,49333,31937.18,30440.74,15988.28,0
22643,186191,134469,51836,31937.18,30440.74,15988.28,0
22644,199690,141261,53687,31937.18,30440.74,15988.28,0
22645,210360,147257,55012,31937.18,30440.74,15988.28,0
22646,217232,151644,56054,31937.18,30440.74,15988.28,0
22647,220245,154444,57378,31937.18,30440.74,15988.28,0
22648,220441,155323,57911,31937.18,30440.74,15988.28,0
22649,218733,154863,57875,31937.18,30440.74,15988.28,0
22650,214571,151890,57322,31937.18,30440.74,15988.28,0
22651,206857,146483,55852,31937.18,30440.74,15988.28,0
22652,199055,141833,54334,31937.18,30440.74,15988.28,0
22653,192060,137101,53142,31937.18,30440.74,15988.28,0
22654,183245,127454,50331,31937.18,30440.74,15988.28,0
22655,169584,116248,46016,31937.18,30440.74,15988.28,0
22656,155970,106457,41902,31937.18,30440.74,15988.28,0
22657,143515,98999,38825,31937.18,30440.74,15988.28,0
22658,134696,93921,36724,31937.18,30440.74,15988.28,0
22659,128738,90814,35403,31937.18,30440.74,15988.28,0
22660,125125,90038,34854,31937.18,30440.74,15988.28,0
22661,125466,92983,35488,31937.18,30440.74,15988.28,0
22662,129324,98035,37507,31937.18,30440.74,15988.28,0
22663,135871,104794,41089,31937.18,30440.74,15988.28,0
22664,143373,113601,45200,31937.18,30440.74,15988.28,0
22665,153784,122982,48986,31937.18,30440.74,15988.28,0
22666,166126,132430,52335,31937.18,30440.74,15988.28,0
22667,178035,140993,55287,31937.18,30440.74,15988.28,0
22668,188503,147922,57466,31937.18,30440.74,15988.28,0
22669,195797,153224,59036,31937.18,30440.74,15988.28,0
22670,201033,156283,60278,31937.18,30440.74,15988.28,0
22671,204040,157595,61001,31937.18,30440.74,15988.28,0
22672,205064,157770,61277,31937.18,30440.74,15988.28,0
22673,203226,156105,61028,31937.18,30440.74,15988.28,0
22674,198834,151565,59832,31937.18,30440.74,15988.28,0
22675,192243,145971,57944,31937.18,30440.74,15988.28,0
22676,185506,141606,56154,31937.18,30440.74,15988.28,0
22677,180207,137429,54824,31937.18,30440.74,15988.28,0
22678,173846,128615,52146,31937.18,30440.74,15988.28,0
22679,162238,118455,48083,31937.18,30440.74,15988.28,0
22680,149766,109002,44035,31937.18,30440.74,15988.28,0
22681,138691,101634,40730,31937.18,30440.74,15988.28,0
22682,130509,96556,38484,31937.18,30440.74,15988.28,0
22683,124762,92806,36894,31937.18,30440.74,15988.28,0
22684,120830,90936,35954,31937.18,30440.74,15988.28,0
22685,119297,90853,35645,31937.18,30440.74,15988.28,0
22686,119763,91537,35894,31937.18,30440.74,15988.28,0
22687,122338,95565,37752,31937.18,30440.74,15988.28,0
22688,128789,104668,41504,31937.18,30440.74,15988.28,0
22689,141294,114693,45897,31937.18,30440.74,15988.28,0
22690,155292,124745,49762,31937.18,30440.74,15988.28,0
22691,168473,132720,52826,31937.18,30440.74,15988.28,0
22692,180179,139057,54929,31937.18,30440.74,15988.28,0
22693,189214,143060,56152,31937.18,30440.74,15988.28,0
22694,195803,145482,56827,31937.18,30440.74,15988.28,0
22695,200391,147056,57189,31937.18,30440.74,15988.28,0
22696,201743,146565,57307,31937.18,30440.74,15988.28,0
22697,201596,143823,56906,31937.18,30440.74,15988.28,0
22698,198284,140335,56008,31937.18,30440.74,15988.28,0
22699,192242,135515,54527,31937.18,30440.74,15988.28,0
22700,185354,132333,53198,31937.18,30440.74,15988.28,0
22701,179903,129199,52269,31937.18,30440.74,15988.28,0
22702,173241,122250,50048,31937.18,30440.74,15988.28,0
22703,161931,113722,46806,31937.18,30440.74,15988.28,0
22704,150133,105599,43412,31937.18,30440.74,15988.28,0
22705,139874,99221,40753,31937.18,30440.74,15988.28,0
22706,131638,94804,38824,31937.18,30440.74,15988.28,0
22707,125658,91830,37580,31937.18,30440.74,15988.28,0
22708,121776,90001,36817,31937.18,30440.74,15988.28,0
22709,119806,89810,36620,31937.18,30440.74,15988.28,0
22710,119146,89725,36699,31937.18,30440.74,15988.28,0
22711,120751,92804,37848,31937.18,30440.74,15988.28,0
22712,126657,100278,40652,31937.18,30440.74,15988.28,0
22713,139576,108789,44290,31937.18,30440.74,15988.28,0
22714,153021,115862,47801,31937.18,30440.74,15988.28,0
22715,165130,122177,50628,31937.18,30440.74,15988.28,0
22716,175123,127174,52614,31937.18,30440.74,15988.28,0
22717,183827,131042,54032,31937.18,30440.74,15988.28,0
22718,189457,133931,54495,31937.18,30440.74,15988.28,0
22719,192316,135910,54263,31937.18,30440.74,15988.28,0
22720,193022,136781,54282,31937.18,30440.74,15988.28,0
22721,193635,136118,54429,31937.18,30440.74,15988.28,0
22722,191500,132710,53842,31937.18,30440.74,15988.28,0
22723,186401,128330,52900,31937.18,30440.74,15988.28,0
22724,181309,124963,51624,31937.18,30440.74,15988.28,0
22725,177282,121665,50328,31937.18,30440.74,15988.28,0
22726,170492,114621,47764,31937.18,30440.74,15988.28,0
22727,158497,106291,44312,31937.18,30440.74,15988.28,0
22728,146132,98842,40929,31937.18,30440.74,15988.28,0
22729,136089,93227,38330,31937.18,30440.74,15988.28,0
22730,129089,89817,36792,31937.18,30440.74,15988.28,0
22731,124397,87831,35734,31937.18,30440.74,15988.28,0
22732,122164,88168,35427,31937.18,30440.74,15988.28,0
22733,123406,91736,36232,31937.18,30440.74,15988.28,0
22734,128664,97399,38175,31937.18,30440.74,15988.28,0
22735,136501,103741,41516,31937.18,30440.74,15988.28,0
22736,143979,110644,45384,31937.18,30440.74,15988.28,0
22737,153362,117456,48327,31937.18,30440.74,15988.28,0
22738,164788,123911,50406,31937.18,30440.74,15988.28,0
22739,176527,129318,51897,31937.18,30440.74,15988.28,0
22740,187583,133957,52929,31937.18,30440.74,15988.28,0
22741,196819,138192,53775,31937.18,30440.74,15988.28,0
22742,203129,141271,54513,31937.18,30440.74,15988.28,0
22743,206139,143393,54764,31937.18,30440.74,15988.28,0
22744,205681,145000,54883,31937.18,30440.74,15988.28,0
22745,203184,144706,54538,31937.18,30440.74,15988.28,0
22746,198563,141642,53168,31937.18,30440.74,15988.28,0
22747,192711,136252,51123,31937.18,30440.74,15988.28,0
22748,187898,132199,49783,31937.18,30440.74,15988.28,0
22749,182639,127881,48674,31937.18,30440.74,15988.28,0
22750,174490,117868,45520,31937.18,30440.74,15988.28,0
22751,161633,106776,41117,31937.18,30440.74,15988.28,0
22752,148053,97602,37192,31937.18,30440.74,15988.28,0
22753,137213,90943,34345,31937.18,30440.74,15988.28,0
22754,129582,86621,32448,31937.18,30440.74,15988.28,0
22755,124615,84017,31296,31937.18,30440.74,15988.28,0
22756,122262,83932,30891,31937.18,30440.74,15988.28,0
22757,123442,87135,31486,31937.18,30440.74,15988.28,0
22758,128753,92490,33370,31937.18,30440.74,15988.28,0
22759,136490,98713,36648,31937.18,30440.74,15988.28,0
22760,143471,105167,40240,31937.18,30440.74,15988.28,0
22761,151886,111653,43038,31937.18,30440.74,15988.28,0
22762,161907,119090,45402,31937.18,30440.74,15988.28,0
22763,173235,125494,47435,31937.18,30440.74,15988.28,0
22764,184037,131400,48871,31937.18,30440.74,15988.28,0
22765,192611,136459,50060,31937.18,30440.74,15988.28,0
22766,199788,140857,51179,31937.18,30440.74,15988.28,0
22767,204209,143795,51827,31937.18,30440.74,15988.28,0
22768,206000,146040,52282,31937.18,30440.74,15988.28,0
22769,204556,146373,52253,31937.18,30440.74,15988.28,0
22770,200709,144043,51411,31937.18,30440.74,15988.28,0
22771,195402,139377,49932,31937.18,30440.74,15988.28,0
22772,190888,136150,49136,31937.18,30440.74,15988.28,0
22773,185973,132656,48578,31937.18,30440.74,15988.28,0
22774,177678,122795,45872,31937.18,30440.74,15988.28,0
22775,164181,112099,41838,31937.18,30440.74,15988.28,0
22776,150127,102651,38071,31937.18,30440.74,15988.28,0
22777,138953,95885,35269,31937.18,30440.74,15988.28,0
22778,130603,91244,33252,31937.18,30440.74,15988.28,0
22779,125732,88523,32129,31937.18,30440.74,15988.28,0
22780,122914,88379,31778,31937.18,30440.74,15988.28,0
22781,123989,91535,32578,31937.18,30440.74,15988.28,0
22782,129386,97149,34623,31937.18,30440.74,15988.28,0
22783,136643,103230,38038,31937.18,30440.74,15988.28,0
22784,143554,110769,42079,31937.18,30440.74,15988.28,0
22785,152704,118461,45539,31937.18,30440.74,15988.28,0
22786,164790,126431,48324,31937.18,30440.74,15988.28,0
22787,177718,133336,50794,31937.18,30440.74,15988.28,0
22788,190514,138866,52704,31937.18,30440.74,15988.28,0
22789,201140,143795,54140,31937.18,30440.74,15988.28,0
22790,208970,147049,55509,31937.18,30440.74,15988.28,0
22791,212991,148425,56137,31937.18,30440.74,15988.28,0
22792,215070,148637,56415,31937.18,30440.74,15988.28,0
22793,215412,147214,56289,31937.18,30440.74,15988.28,0
22794,212904,143932,55471,31937.18,30440.74,15988.28,0
22795,206248,139324,54155,31937.18,30440.74,15988.28,0
22796,198555,136371,53115,31937.18,30440.74,15988.28,0
22797,191703,132021,52137,31937.18,30440.74,15988.28,0
22798,182033,122371,49176,31937.18,30440.74,15988.28,0
22799,167150,111789,44919,31937.18,30440.74,15988.28,0
22800,153437,102902,40865,31937.18,30440.74,15988.28,0
22801,141122,96135,37924,31937.18,30440.74,15988.28,0
22802,132574,91597,36073,31937.18,30440.74,15988.28,0
22803,127022,89089,34893,31937.18,30440.74,15988.28,0
22804,123849,88779,34459,31937.18,30440.74,15988.28,0
22805,124222,92068,35182,31937.18,30440.74,15988.28,0
22806,129601,98008,37293,31937.18,30440.74,15988.28,0
22807,137016,104331,40759,31937.18,30440.74,15988.28,0
22808,144718,111421,44705,31937.18,30440.74,15988.28,0
22809,154075,118795,48235,31937.18,30440.74,15988.28,0
22810,165930,126304,51291,31937.18,30440.74,15988.28,0
22811,178824,132697,53885,31937.18,30440.74,15988.28,0
22812,189881,137708,55821,31937.18,30440.74,15988.28,0
22813,197414,141946,57360,31937.18,30440.74,15988.28,0
22814,202788,144389,58399,31937.18,30440.74,15988.28,0
22815,206900,145492,58676,31937.18,30440.74,15988.28,0
22816,207373,144787,58352,31937.18,30440.74,15988.28,0
22817,204434,142069,57627,31937.18,30440.74,15988.28,0
22818,200612,137320,56303,31937.18,30440.74,15988.28,0
22819,194702,132060,54738,31937.18,30440.74,15988.28,0
22820,188511,129945,53663,31937.18,30440.74,15988.28,0
22821,182979,125512,52542,31937.18,30440.74,15988.28,0
22822,174475,116552,49528,31937.18,30440.74,15988.28,0
22823,160759,106954,45390,31937.18,30440.74,15988.28,0
22824,147208,98528,41532,31937.18,30440.74,15988.28,0
22825,136333,92957,38962,31937.18,30440.74,15988.28,0
22826,128557,89474,37232,31937.18,30440.74,15988.28,0
22827,124079,87382,36133,31937.18,30440.74,15988.28,0
22828,121574,87850,35771,31937.18,30440.74,15988.28,0
22829,122523,91339,36611,31937.18,30440.74,15988.28,0
22830,127792,97766,38819,31937.18,30440.74,15988.28,0
22831,135244,103000,42217,31937.18,30440.74,15988.28,0
22832,142079,107743,45844,31937.18,30440.74,15988.28,0
22833,150551,112079,48815,31937.18,30440.74,15988.28,0
22834,159773,115735,50917,31937.18,30440.74,15988.28,0
22835,168440,118049,52367,31937.18,30440.74,15988.28,0
22836,175922,119974,52828,31937.18,30440.74,15988.28,0
22837,182965,122377,52546,31937.18,30440.74,15988.28,0
22838,187831,124625,52351,31937.18,30440.74,15988.28,0
22839,190228,126163,52082,31937.18,30440.74,15988.28,0
22840,191017,126815,51732,31937.18,30440.74,15988.28,0
22841,190986,125825,51461,31937.18,30440.74,15988.28,0
22842,187034,122664,50546,31937.18,30440.74,15988.28,0
22843,180861,118362,49512,31937.18,30440.74,15988.28,0
22844,175169,116410,48754,31937.18,30440.74,15988.28,0
22845,170691,113787,47920,31937.18,30440.74,15988.28,0
22846,163931,106982,45725,31937.18,30440.74,15988.28,0
22847,152724,98874,42476,31937.18,30440.74,15988.28,0
22848,140749,91348,39209,31937.18,30440.74,15988.28,0
22849,130760,85730,36623,31937.18,30440.74,15988.28,0
22850,123226,82186,34868,31937.18,30440.74,15988.28,0
22851,117860,79702,33769,31937.18,30440.74,15988.28,0
22852,114737,78526,33132,31937.18,30440.74,15988.28,0
22853,113289,79233,33098,31937.18,30440.74,15988.28,0
22854,114116,80620,33526,31937.18,30440.74,15988.28,0
22855,116396,83579,35107,31937.18,30440.74,15988.28,0
22856,121323,89679,38199,31937.18,30440.74,15988.28,0
22857,132051,96025,41652,31937.18,30440.74,15988.28,0
22858,143742,102126,44339,31937.18,30440.74,15988.28,0
22859,154421,106595,46436,31937.18,30440.74,15988.28,0
22860,163145,109734,47864,31937.18,30440.74,15988.28,0
22861,170484,111343,48704,31937.18,30440.74,15988.28,0
22862,175177,112475,49184,31937.18,30440.74,15988.28,0
22863,178288,113240,49406,31937.18,30440.74,15988.28,0
22864,179262,113678,49645,31937.18,30440.74,15988.28,0
22865,178883,113084,49691,31937.18,30440.74,15988.28,0
22866,176597,111175,49310,31937.18,30440.74,15988.28,0
22867,172322,108454,48431,31937.18,30440.74,15988.28,0
22868,167135,107317,47690,31937.18,30440.74,15988.28,0
22869,161753,105217,46968,31937.18,30440.74,15988.28,0
22870,154946,99358,44911,31937.18,30440.74,15988.28,0
22871,143996,92386,41988,31937.18,30440.74,15988.28,0
22872,132793,85783,38902,31937.18,30440.74,15988.28,0
22873,122749,80746,36442,31937.18,30440.74,15988.28,0
22874,115210,77302,34666,31937.18,30440.74,15988.28,0
22875,110241,75162,33458,31937.18,30440.74,15988.28,0
22876,106898,73769,32765,31937.18,30440.74,15988.28,0
22877,105622,73621,32533,31937.18,30440.74,15988.28,0
22878,105468,73623,32487,31937.18,30440.74,15988.28,0
22879,107085,75614,33410,31937.18,30440.74,15988.28,0
22880,112126,81488,35679,31937.18,30440.74,15988.28,0
22881,123816,88428,38685,31937.18,30440.74,15988.28,0
22882,136848,94105,41386,31937.18,30440.74,15988.28,0
22883,148554,99176,43648,31937.18,30440.74,15988.28,0
22884,158822,103435,45404,31937.18,30440.74,15988.28,0
22885,168296,106886,46702,31937.18,30440.74,15988.28,0
22886,175213,109342,47448,31937.18,30440.74,15988.28,0
22887,179108,111313,48021,31937.18,30440.74,15988.28,0
22888,181264,113446,48681,31937.18,30440.74,15988.28,0
22889,182580,114560,49142,31937.18,30440.74,15988.28,0
22890,182333,113455,49027,31937.18,30440.74,15988.28,0
22891,178381,110276,48263,31937.18,30440.74,15988.28,0
22892,173005,109642,47643,31937.18,30440.74,15988.28,0
22893,167950,107463,47019,31937.18,30440.74,15988.28,0
22894,160015,100567,44589,31937.18,30440.74,15988.28,0
22895,147518,92967,41043,31937.18,30440.74,15988.28,0
22896,134351,86184,37644,31937.18,30440.74,15988.28,0
22897,123785,81411,35100,31937.18,30440.74,15988.28,0
22898,116797,78647,33449,31937.18,30440.74,15988.28,0
22899,112432,77176,32357,31937.18,30440.74,15988.28,0
22900,110650,77779,32046,31937.18,30440.74,15988.28,0
22901,112174,81450,32814,31937.18,30440.74,15988.28,0
22902,118111,87667,34651,31937.18,30440.74,15988.28,0
22903,126473,93945,37751,31937.18,30440.74,15988.28,0
22904,134227,100601,41441,31937.18,30440.74,15988.28,0
22905,144117,106810,44513,31937.18,30440.74,15988.28,0
22906,155666,113355,47068,31937.18,30440.74,15988.28,0
22907,167562,118673,49246,31937.18,30440.74,15988.28,0
22908,177807,122612,50709,31937.18,30440.74,15988.28,0
22909,186374,126231,51838,31937.18,30440.74,15988.28,0
22910,193220,128303,52854,31937.18,30440.74,15988.28,0
22911,197455,129297,53421,31937.18,30440.74,15988.28,0
22912,198885,129883,53673,31937.18,30440.74,15988.28,0
22913,198325,129243,53685,31937.18,30440.74,15988.28,0
22914,195609,126417,52732,31937.18,30440.74,15988.28,0
22915,189944,122114,51060,31937.18,30440.74,15988.28,0
22916,184593,121501,50372,31937.18,30440.74,15988.28,0
22917,179740,117727,49455,31937.18,30440.74,15988.28,0
22918,170729,109203,46262,31937.18,30440.74,15988.28,0
22919,156993,99548,42067,31937.18,30440.74,15988.28,0
22920,142755,91614,38158,31937.18,30440.74,15988.28,0
22921,131572,86747,35336,31937.18,30440.74,15988.28,0
22922,123958,83312,33437,31937.18,30440.74,15988.28,0
22923,119449,81583,32208,31937.18,30440.74,15988.28,0
22924,117057,82028,31816,31937.18,30440.74,15988.28,0
22925,117968,85834,32584,31937.18,30440.74,15988.28,0
22926,123925,92387,34700,31937.18,30440.74,15988.28,0
22927,131981,97866,37876,31937.18,30440.74,15988.28,0
22928,139844,103224,41346,31937.18,30440.74,15988.28,0
22929,149209,108664,44069,31937.18,30440.74,15988.28,0
22930,160250,113888,46462,31937.18,30440.74,15988.28,0
22931,171345,118486,48327,31937.18,30440.74,15988.28,0
22932,181028,122302,49570,31937.18,30440.74,15988.28,0
22933,189471,125528,50554,31937.18,30440.74,15988.28,0
22934,196854,127634,51081,31937.18,30440.74,15988.28,0
22935,202338,128904,51150,31937.18,30440.74,15988.28,0
22936,204734,129057,50975,31937.18,30440.74,15988.28,0
22937,204351,128550,50588,31937.18,30440.74,15988.28,0
