BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
AnnualSum,5.340247825844384e7,8.49355445874415e6,-1.0034917838780902e7,0.0,0.0,0.0,0.0,3.063319912159286e7,0.0,-8.2494314e7,4.7948515484941944e7,2.406755339644212e7,-2.8435200137573138e7,0.0,0.0,0.0,0.0,-2.001679274381089e7,0.0,-2.3564076e7,2.2114734880385228e7,1.3892284049704694e6,-1.6413379075738043e6,0.0,0.0,0.0,0.0,-1.0616406377781883e7,0.0,-1.1246219e7
t3532,0.0,3856.221593158086,-0.0,0.0,0.0,0.0,0.0,2761.778406841914,-0.0,-6618.0,651.7784068419143,0.0,-0.0,0.0,0.0,0.0,0.0,1238.2215931580859,-0.0,-1890.0,2649.921957383144,2252.078042616856,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-902.0
t3533,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6632.0,-0.0,-6632.0,426.3330121516484,7264.126665148502,-0.0,0.0,0.0,0.0,0.0,-5796.45967730015,-0.0,-1894.0,1739.5403226998492,0.0,-0.0,0.0,0.0,0.0,0.0,-835.5403226998492,-0.0,-904.0
t3534,1306.5634360508184,0.0,-0.0,0.0,0.0,0.0,0.0,5388.436563949182,-0.0,-6695.0,1091.2635240659802,2357.56999207043,-0.0,0.0,0.0,0.0,0.0,-1535.8335161364103,-0.0,-1913.0,1449.947939339376,3315.6551084733956,-0.0,0.0,0.0,0.0,0.0,-3852.6030478127714,-0.0,-913.0
t3535,3886.935235939482,0.0,-1830.935235939482,0.0,0.0,0.0,0.0,4946.0,-0.0,-7002.0,7900.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2000.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,954.0,-0.0,-954.0
t3536,8825.672235162212,0.0,-0.0,0.0,0.0,0.0,0.0,-1194.672235162212,-0.0,-7631.0,2024.327764837788,0.0,-0.0,0.0,0.0,0.0,0.0,154.67223516221202,-0.0,-2179.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1040.0,-0.0,-1040.0
t3537,12054.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3577.0,-0.0,-8477.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2421.0,-0.0,-2421.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1156.0,-0.0,-1156.0
t3538,18466.581823180644,0.0,-2134.5818231806443,0.0,0.0,0.0,0.0,-7152.0,-0.0,-9180.0,0.0,0.0,-3278.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2622.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1252.0,-0.0,-1252.0
t3539,16940.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7224.0,-0.0,-9716.0,0.0,0.0,-3125.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2775.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1324.0,-0.0,-1324.0
t3540,22903.074381804454,0.0,-8043.039163169827,0.0,0.0,0.0,0.0,-4745.035218634627,-0.0,-10115.0,28421.862285301002,0.0,-26277.89750393563,0.0,0.0,0.0,0.0,745.0352186346272,-0.0,-2889.0,0.0,0.0,-2621.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1379.0
t3541,17719.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7318.0,-0.0,-10401.0,0.0,0.0,-2930.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2970.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1418.0,-0.0,-1418.0
t3542,21676.578900052016,0.0,-6739.578900052016,0.0,0.0,0.0,0.0,-4432.0,-0.0,-10505.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,3000.0,-0.0,-3000.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1432.0,-0.0,-1432.0
t3543,20006.070217190383,0.0,-2088.070217190383,0.0,0.0,0.0,0.0,-7342.0,-0.0,-10576.0,0.0,0.0,-2880.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-3020.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1442.0,-0.0,-1442.0
t3544,16286.549794783878,0.0,-0.0,0.0,0.0,0.0,0.0,-5630.549794783878,-0.0,-10656.0,0.0,0.0,-1133.5497947838776,0.0,0.0,0.0,0.0,4177.549794783878,-0.0,-3044.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1453.0,-0.0,-1453.0
t3545,11449.717464668174,0.0,-0.0,0.0,0.0,0.0,0.0,-647.7174646681742,-0.0,-10802.0,23337.915822267827,0.0,-16900.633286936,0.0,0.0,0.0,0.0,-3352.282535331826,-0.0,-3085.0,0.0,0.0,-2527.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1473.0
t3546,5564.722823737329,0.0,-0.0,0.0,0.0,0.0,0.0,5344.277176262671,-0.0,-10909.0,9015.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3115.0,931.2771762626708,0.0,-0.0,0.0,0.0,0.0,0.0,555.7228237373292,-0.0,-1487.0
t3547,2496.664393122176,0.0,-0.0,0.0,0.0,0.0,0.0,8289.335606877823,-0.0,-10786.0,7505.2238391620585,0.0,-0.0,0.0,0.0,0.0,0.0,-4424.2238391620585,-0.0,-3081.0,5335.1117677157645,0.0,-0.0,0.0,0.0,0.0,0.0,-3865.1117677157645,-0.0,-1470.0
t3548,0.0,752.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10652.0,239.4909432326491,8702.50905676735,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3042.0,5452.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1452.0
t3549,0.0,897.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10797.0,1026.3776900203297,7957.62230997967,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3084.0,5472.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1472.0
t3550,0.0,415.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10315.0,1484.342966267505,7361.657033732495,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2946.0,5406.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1406.0
t3551,0.0,6686.888490823367,-0.0,0.0,0.0,0.0,0.0,2579.111509176633,-0.0,-9266.0,1225.1115091766328,0.0,-0.0,0.0,0.0,0.0,0.0,1420.8884908233672,-0.0,-2646.0,5263.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1263.0
t3552,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8261.0,-0.0,-8261.0,962.5179393548125,5657.482060645188,-0.0,0.0,0.0,0.0,0.0,-4261.0,-0.0,-2359.0,5126.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1126.0
t3553,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7600.0,-0.0,-7600.0,867.815039557512,4902.184960442488,-0.0,0.0,0.0,0.0,0.0,-3600.0,-0.0,-2170.0,5036.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1036.0
t3554,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7198.0,-0.0,-7198.0,1493.5649250909005,3760.4350749090995,-0.0,0.0,0.0,0.0,0.0,-3198.0,-0.0,-2056.0,4981.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-981.0
t3555,0.0,3880.4851649939037,-0.0,0.0,0.0,0.0,0.0,3095.5148350060963,-0.0,-6976.0,1088.5148350060963,0.0,-0.0,0.0,0.0,0.0,0.0,904.4851649939037,-0.0,-1993.0,4951.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-951.0
t3556,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6917.0,-0.0,-6917.0,869.353650922574,4023.646349077426,-0.0,0.0,0.0,0.0,0.0,-2917.0,-0.0,-1976.0,4943.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-943.0
t3557,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7060.0,-0.0,-7060.0,907.6924572242649,4169.307542775735,-0.0,0.0,0.0,0.0,0.0,-3060.0,-0.0,-2017.0,4963.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-963.0
t3558,538.6389652800032,0.0,-0.0,0.0,0.0,0.0,0.0,7065.361034719997,-0.0,-7604.0,2512.826639061517,2724.5343956584798,-0.0,0.0,0.0,0.0,0.0,-3065.361034719997,-0.0,-2172.0,5036.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1036.0
t3559,3799.5883767048867,0.0,-0.0,0.0,0.0,0.0,0.0,5000.411623295113,-0.0,-8800.0,8152.007181820034,0.0,-0.0,0.0,0.0,0.0,0.0,-5638.007181820034,-0.0,-2514.0,562.4044414750788,0.0,-0.0,0.0,0.0,0.0,0.0,637.5955585249212,-0.0,-1200.0
t3560,8774.7199006087,0.0,-0.0,0.0,0.0,0.0,0.0,1116.2800993913006,-0.0,-9891.0,5289.280099391301,0.0,-0.0,0.0,0.0,0.0,0.0,-2464.2800993913006,-0.0,-2825.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1348.0,-0.0,-1348.0
t3561,14022.81035962062,0.0,-0.0,0.0,0.0,0.0,0.0,-3490.81035962062,-0.0,-10532.0,953.1896403793799,0.0,-0.0,0.0,0.0,0.0,0.0,2054.81035962062,-0.0,-3008.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1436.0,-0.0,-1436.0
t3562,15710.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4662.0,-0.0,-11048.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,3156.0,-0.0,-3156.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1506.0,-0.0,-1506.0
t3563,21501.885181582824,0.0,-2488.885181582824,0.0,0.0,0.0,0.0,-7473.0,-0.0,-11540.0,0.0,0.0,-2604.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-3296.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1573.0,-0.0,-1573.0
t3564,22342.598701715804,0.0,-485.59870171580405,0.0,0.0,0.0,0.0,-9900.0,-0.0,-11957.0,0.0,0.0,-2484.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-3416.0,0.0,0.0,-2369.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1631.0
t3565,22506.37406278067,0.0,-8043.039163169827,0.0,0.0,0.0,0.0,-2206.3348996108425,-0.0,-12257.0,31572.562604324787,0.0,-26277.89750393563,0.0,0.0,0.0,0.0,-1793.6651003891575,-0.0,-3501.0,0.0,0.0,-2329.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1671.0
t3566,20127.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7607.0,-0.0,-12520.0,0.0,0.0,-2324.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-3576.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1707.0,-0.0,-1707.0
t3567,19583.893730889842,0.0,-8043.039163169827,0.0,0.0,0.0,0.0,1079.1454322799846,-0.0,-12620.0,32683.042936215614,0.0,-26277.89750393563,0.0,0.0,0.0,0.0,-2800.1454322799846,-0.0,-3605.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1721.0,-0.0,-1721.0
t3568,16053.624836824956,0.0,-7472.624836824956,0.0,0.0,0.0,0.0,4163.0,-0.0,-12744.0,9540.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3640.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1737.0,-0.0,-1737.0
t3569,10812.81328274925,0.0,-0.0,0.0,0.0,0.0,0.0,2021.18671725075,-0.0,-12834.0,7437.18671725075,0.0,-0.0,0.0,0.0,0.0,0.0,-3771.18671725075,-0.0,-3666.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1750.0,-0.0,-1750.0
t3570,5000.607691180569,0.0,-0.0,0.0,0.0,0.0,0.0,7737.392308819431,-0.0,-12738.0,11357.243588304553,0.0,-1819.2435883045528,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3638.0,3574.3923088194306,0.0,-0.0,0.0,0.0,0.0,0.0,-1837.3923088194306,-0.0,-1737.0
t3571,1379.352485412981,1114.647514587019,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-12394.0,4337.362785415205,5102.6372145847945,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3540.0,5690.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1690.0
t3572,0.0,2267.886009823381,-0.0,0.0,0.0,0.0,0.0,9867.113990176618,-0.0,-12135.0,300.86196122848315,9065.138038771516,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3466.0,5622.113990176619,0.0,-0.0,0.0,0.0,0.0,0.0,-3967.113990176619,-0.0,-1655.0
t3573,0.0,2076.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11976.0,1318.4138495992113,8002.586150400789,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3421.0,5633.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1633.0
t3574,0.0,8043.039163169827,-0.0,0.0,0.0,0.0,0.0,3072.9608368301733,-0.0,-11116.0,365.45255513745104,1882.5082816927224,-0.0,0.0,0.0,0.0,0.0,927.0391631698267,-0.0,-3175.0,5515.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1515.0
t3575,0.0,44.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-9944.0,762.2488996113127,7977.7511003886875,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2840.0,5356.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1356.0
t3576,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8893.0,-0.0,-8893.0,159.2062464829816,7272.793753517019,-0.0,0.0,0.0,0.0,0.0,-4893.0,-0.0,-2539.0,5212.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1212.0
t3577,0.0,6365.284107812398,-0.0,0.0,0.0,0.0,0.0,1790.7158921876016,-0.0,-8156.0,119.71589218760141,0.0,-0.0,0.0,0.0,0.0,0.0,2209.2841078123984,-0.0,-2329.0,5112.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1112.0
t3578,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7716.0,-0.0,-7716.0,154.14285040082723,5764.857149599173,-0.0,0.0,0.0,0.0,0.0,-3716.0,-0.0,-2203.0,5052.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1052.0
t3579,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7463.0,-0.0,-7463.0,498.8429733841794,5856.827272918456,-0.0,0.0,0.0,0.0,0.0,-4223.670246302636,-0.0,-2132.0,4256.329753697364,0.0,-0.0,0.0,0.0,0.0,0.0,-3239.329753697364,-0.0,-1017.0
t3580,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7362.0,-0.0,-7362.0,355.1471457958922,6266.033729319028,-0.0,0.0,0.0,0.0,0.0,-4518.18087511492,-0.0,-2103.0,3847.81912488508,0.0,-0.0,0.0,0.0,0.0,0.0,-2843.81912488508,-0.0,-1004.0
t3581,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7505.0,-0.0,-7505.0,571.9679999956603,6609.911546645777,-0.0,0.0,0.0,0.0,0.0,-5037.879546641438,-0.0,-2144.0,3490.120453358563,0.0,-0.0,0.0,0.0,0.0,0.0,-2467.120453358563,-0.0,-1023.0
t3582,72.78904936216259,0.0,-0.0,0.0,0.0,0.0,0.0,7951.210950637837,-0.0,-8024.0,425.73838173372053,5817.472568904117,-0.0,0.0,0.0,0.0,0.0,-3951.2109506378374,-0.0,-2292.0,3141.968447682378,1952.0315523176218,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1094.0
t3583,3912.411403216239,0.0,-0.0,0.0,0.0,0.0,0.0,5302.588596783761,-0.0,-9215.0,7433.708959648028,0.0,-0.0,0.0,0.0,0.0,0.0,-4801.708959648028,-0.0,-2632.0,1757.879637135733,0.0,-0.0,0.0,0.0,0.0,0.0,-500.879637135733,-0.0,-1257.0
t3584,7304.381103493014,0.0,-0.0,0.0,0.0,0.0,0.0,2935.618896506986,-0.0,-10240.0,7256.618896506986,0.0,-0.0,0.0,0.0,0.0,0.0,-4331.618896506986,-0.0,-2925.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1396.0,-0.0,-1396.0
t3585,10357.881724235736,0.0,-0.0,0.0,0.0,0.0,0.0,358.1182757642637,-0.0,-10716.0,4879.118275764264,0.0,-0.0,0.0,0.0,0.0,0.0,-1819.1182757642637,-0.0,-3060.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1461.0,-0.0,-1461.0
t3586,11584.377205988176,0.0,-0.0,0.0,0.0,0.0,0.0,-551.3772059881758,-0.0,-11033.0,4103.622794011824,0.0,-0.0,0.0,0.0,0.0,0.0,-952.6227940118242,-0.0,-3151.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1504.0,-0.0,-1504.0
t3587,13596.99442085197,0.0,-0.0,0.0,0.0,0.0,0.0,-2301.99442085197,-0.0,-11295.0,4924.00557914803,0.0,-0.0,0.0,0.0,0.0,0.0,-1698.00557914803,-0.0,-3226.0,0.0,0.0,-2460.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1540.0
t3588,15373.047225288738,0.0,-1120.9419122459585,0.0,0.0,0.0,0.0,-2798.105313042779,-0.0,-11454.0,28311.79219089285,0.0,-26277.89750393563,0.0,0.0,0.0,0.0,1237.105313042779,-0.0,-3271.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1561.0,-0.0,-1561.0
t3589,15631.448350524413,0.0,-0.0,0.0,0.0,0.0,0.0,-4128.448350524413,-0.0,-11503.0,726.5516494755866,0.0,-0.0,0.0,0.0,0.0,0.0,2559.4483505244134,-0.0,-3286.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1569.0,-0.0,-1569.0
t3590,15136.482814861709,0.0,-7865.482814861709,0.0,0.0,0.0,0.0,4320.0,-0.0,-11591.0,28183.04062276768,0.0,-18972.04062276768,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3311.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1580.0,-0.0,-1580.0
t3591,14153.830648472514,0.0,-0.0,0.0,0.0,0.0,0.0,-2596.8306484725144,-0.0,-11557.0,2279.1693515274856,0.0,-0.0,0.0,0.0,0.0,0.0,1021.8306484725144,-0.0,-3301.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1575.0,-0.0,-1575.0
t3592,12617.981706930883,0.0,-5416.981706930883,0.0,0.0,0.0,0.0,4328.0,-0.0,-11529.0,9193.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3293.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1572.0,-0.0,-1572.0
t3593,9295.161603548162,0.0,-0.0,0.0,0.0,0.0,0.0,2264.838396451838,-0.0,-11560.0,7141.838396451838,0.0,-0.0,0.0,0.0,0.0,0.0,-3840.838396451838,-0.0,-3301.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1576.0,-0.0,-1576.0
t3594,5142.546337436786,1206.6601463769557,-0.0,0.0,0.0,0.0,0.0,5142.793516186258,-0.0,-11492.0,11303.032401725533,0.0,-2121.0324017255334,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3282.0,809.7935161862579,0.0,-0.0,0.0,0.0,0.0,0.0,757.2064838137421,-0.0,-1567.0
t3595,1732.3793748194696,4525.07224643808,-0.0,0.0,0.0,0.0,0.0,4993.548378742451,-0.0,-11251.0,4430.31998859483,4682.68001140517,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3213.0,627.5483787424511,0.0,-0.0,0.0,0.0,0.0,0.0,906.4516212575489,-0.0,-1534.0
t3596,0.0,5753.651818666573,-0.0,0.0,0.0,0.0,0.0,5319.348181333427,-0.0,-11073.0,37.75043262950626,9025.249567370494,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3163.0,928.3481813334275,0.0,-0.0,0.0,0.0,0.0,0.0,580.6518186665725,-0.0,-1509.0
t3597,0.0,2262.6539022174366,-0.0,0.0,0.0,0.0,0.0,8942.346097782563,-0.0,-11205.0,20.386975615896624,9080.613024384103,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3201.0,1254.690989309168,3315.6551084733956,-0.0,0.0,0.0,0.0,0.0,-3042.3460977825634,-0.0,-1528.0
t3598,0.0,8043.039163169827,-0.0,0.0,0.0,0.0,0.0,2690.9608368301733,-0.0,-10734.0,37.99940521445323,5740.408985937942,-0.0,0.0,0.0,0.0,0.0,-2713.408391152396,-0.0,-3065.0,1441.5524456777778,0.0,-0.0,0.0,0.0,0.0,0.0,22.44755432222223,-0.0,-1464.0
t3599,0.0,590.7123915948296,-0.0,0.0,0.0,0.0,0.0,9058.287608405171,-0.0,-9649.0,17.443454541735065,8637.556545458265,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2755.0,1157.632499931775,3315.6551084733956,-0.0,0.0,0.0,0.0,0.0,-3158.2876084051704,-0.0,-1315.0
t3600,0.0,1419.2207445533759,-0.0,0.0,0.0,0.0,0.0,7171.779255446624,-0.0,-8591.0,92.57022466752633,8261.429775332474,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2454.0,2442.779255446624,0.0,-0.0,0.0,0.0,0.0,0.0,-1271.7792554466241,-0.0,-1171.0
t3601,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7817.0,-0.0,-7817.0,551.607853166031,6626.083090302607,-0.0,0.0,0.0,0.0,0.0,-4944.690943468639,-0.0,-2233.0,3937.3090565313614,0.0,-0.0,0.0,0.0,0.0,0.0,-2872.3090565313614,-0.0,-1065.0
t3602,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7373.0,-0.0,-7373.0,683.7854799186341,4913.45932919894,-0.0,0.0,0.0,0.0,0.0,-3492.2448091175747,-0.0,-2105.0,4885.755190882425,0.0,-0.0,0.0,0.0,0.0,0.0,-3880.7551908824253,-0.0,-1005.0
t3603,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7110.0,-0.0,-7110.0,809.6573487186542,4689.659402394542,-0.0,0.0,0.0,0.0,0.0,-3469.316751113196,-0.0,-2030.0,4609.683248886804,0.0,-0.0,0.0,0.0,0.0,0.0,-3640.683248886804,-0.0,-969.0
t3604,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6996.0,-0.0,-6996.0,704.4074718743511,4289.592528125649,-0.0,0.0,0.0,0.0,0.0,-2996.0,-0.0,-1998.0,4056.094997063431,897.905002936569,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-954.0
t3605,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7113.0,-0.0,-7113.0,835.821920139513,5172.518826768505,-0.0,0.0,0.0,0.0,0.0,-3976.3407469080184,-0.0,-2032.0,4105.659253091982,0.0,-0.0,0.0,0.0,0.0,0.0,-3136.6592530919816,-0.0,-969.0
t3606,4014.316072323266,0.0,-0.0,0.0,0.0,0.0,0.0,3565.683927676734,-0.0,-7580.0,6763.683927676734,0.0,-0.0,0.0,0.0,0.0,0.0,-4598.683927676734,-0.0,-2165.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1033.0,-0.0,-1033.0
t3607,3628.5341107038043,0.0,-0.0,0.0,0.0,0.0,0.0,5107.465889296196,-0.0,-8736.0,8395.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2495.0,398.46588929619566,0.0,-0.0,0.0,0.0,0.0,0.0,792.5341107038043,-0.0,-1191.0
t3608,9084.07336039789,0.0,-0.0,0.0,0.0,0.0,0.0,718.9266396021103,-0.0,-9803.0,4855.92663960211,0.0,-0.0,0.0,0.0,0.0,0.0,-2055.9266396021103,-0.0,-2800.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1337.0,-0.0,-1337.0
t3609,15205.632411755763,0.0,-529.6324117557633,0.0,0.0,0.0,0.0,-4355.0,-0.0,-10321.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2948.0,-0.0,-2948.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1407.0,-0.0,-1407.0
t3610,19933.28116782822,0.0,-1818.2811678282196,0.0,0.0,0.0,0.0,-7365.0,-0.0,-10750.0,23447.89750393563,0.0,-26277.89750393563,0.0,0.0,0.0,0.0,5900.0,-0.0,-3070.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1465.0,-0.0,-1465.0
t3611,23412.597727339595,0.0,-4870.597727339595,0.0,0.0,0.0,0.0,-7417.0,-0.0,-11125.0,0.0,0.0,-2723.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-3177.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1517.0,-0.0,-1517.0
t3612,16177.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4800.0,-0.0,-11377.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,3249.0,-0.0,-3249.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1551.0,-0.0,-1551.0
t3613,18987.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7470.0,-0.0,-11517.0,0.0,0.0,-2611.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-3289.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1570.0,-0.0,-1570.0
t3614,19196.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7495.0,-0.0,-11701.0,0.0,0.0,-2559.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-3341.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1595.0,-0.0,-1595.0
t3615,20686.647828726607,0.0,-8043.039163169827,0.0,0.0,0.0,0.0,-882.6086655567806,-0.0,-11761.0,30358.28883837885,0.0,-26277.89750393563,0.0,0.0,0.0,0.0,-721.3913344432194,-0.0,-3359.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1604.0,-0.0,-1604.0
t3616,16839.746569936313,0.0,-8043.039163169827,0.0,0.0,0.0,0.0,3008.292593233514,-0.0,-11805.0,7989.292593233514,0.0,-0.0,0.0,0.0,0.0,0.0,-4618.292593233514,-0.0,-3371.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1610.0,-0.0,-1610.0
t3617,11901.009570713582,0.0,-1994.0095707135824,0.0,0.0,0.0,0.0,1900.0,-0.0,-11807.0,9271.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3371.0,0.0,0.0,-2390.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1610.0
