Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t166,0.0,0.0,0.0,0.0,2059.005406123341,0.0,5252.0,0.0,5751.99459387666,0.0,13063.0
t167,0.0,0.0,0.0,0.0,2336.0631290763595,0.0,5172.0,0.0,4715.9368709236405,0.0,12224.0
t168,0.0,0.0,0.0,0.0,2419.422728550243,0.0,5084.0,0.0,3798.577271449757,0.0,11302.0
t169,0.0,0.0,0.0,0.0,2581.0572039145004,0.0,5010.0,0.0,2936.9427960854996,0.0,10528.0
t170,0.0,0.0,0.0,0.0,2540.389171168701,0.0,4966.0,0.0,2572.610828831299,0.0,10079.0
t171,0.0,0.0,0.0,0.0,2550.868317139965,0.0,4941.0,0.0,2322.131682860035,0.0,9814.0
t172,0.0,0.0,0.0,0.0,2571.351023389825,0.0,4934.0,2237.648976610175,0.0,0.0,9743.0
t173,0.0,0.0,0.0,0.0,2500.3425611870484,0.0,4941.0,0.0,2375.6574388129516,0.0,9817.0
t174,0.0,0.0,0.0,0.0,2427.1200270808918,0.0,4969.0,0.0,2706.8799729191082,0.0,10103.0
t175,0.0,0.0,0.0,0.0,2119.9636001470867,0.0,5021.0,3514.0363998529133,0.0,0.0,10655.0
t176,0.0,0.0,0.0,0.0,2080.3378526864203,0.0,5077.0,0.0,4076.6621473135797,0.0,11234.0
t177,0.0,0.0,0.0,7482.714274430314,0.0,4557.285725569686,0.0,0.0,0.0,0.0,12040.0
t178,0.0,0.0,0.0,14910.836761839004,0.0,0.0,0.0,0.0,0.0,0.0,14910.836761839004
t179,0.0,0.0,0.0,20322.702581915793,0.0,0.0,0.0,0.0,0.0,0.0,20322.702581915793
t180,0.0,0.0,0.0,16945.290691511447,0.0,23049.89750393563,0.0,0.0,0.0,0.0,39995.188195447074
t181,0.0,0.0,0.0,21116.103219963366,0.0,0.0,0.0,0.0,0.0,0.0,21116.103219963366
t182,0.0,0.0,0.0,21705.69451979688,0.0,23042.89750393563,0.0,0.0,0.0,0.0,44748.59202373251
t183,0.0,0.0,0.0,18601.241564500648,0.0,23033.89750393563,0.0,0.0,0.0,0.0,41635.13906843628
t184,0.0,0.0,0.0,13120.226147529804,0.0,3004.7738524701963,0.0,0.0,0.0,0.0,16125.0
t185,0.0,0.0,0.0,4374.621866665971,0.0,9134.58493856476,1361.3781333340294,0.0,0.0,0.0,14870.58493856476
t186,0.0,0.0,0.0,0.0,1868.9114286336228,0.0,5511.0,1181.0,7196.088571366377,0.0,15757.0
t187,0.0,0.0,0.0,0.0,2087.3139811309147,0.0,5509.0,1164.0,6972.686018869085,0.0,15733.0
t188,0.0,0.0,0.0,0.0,2054.4812213139335,0.0,5469.0,879.0,6923.518778686066,0.0,15326.0
t189,0.0,0.0,0.0,0.0,2381.735411978895,0.0,5418.0,505.0,6489.264588021105,0.0,14794.0
t190,0.0,0.0,0.0,0.0,2006.80884502392,0.0,5335.0,0.0,6580.19115497608,0.0,13922.0
t191,0.0,0.0,0.0,0.0,2043.5619415128551,0.0,5225.0,5504.438058487145,0.0,0.0,12773.0
t192,0.0,0.0,0.0,0.0,812.0873260101795,0.0,5128.0,0.0,5827.91267398982,0.0,11768.0
t193,0.0,0.0,0.0,0.0,591.9328379925637,0.0,5065.0,0.0,5452.067162007436,0.0,11109.0
t194,0.0,0.0,0.0,0.0,482.64950802326535,0.0,4020.536081339084,0.0,6289.814410637651,0.0,10793.0
t195,0.0,0.0,0.0,0.0,434.7048840834619,0.0,3286.256922754351,6954.038193162188,0.0,0.0,10675.0
t196,0.0,0.0,0.0,0.0,257.2987111212695,0.0,3576.8391314948126,0.0,5430.70128887873,1450.1608685051874,10715.0
t197,0.0,0.0,0.0,0.0,184.44171114548558,0.0,4514.556481091831,0.0,6404.001807762683,0.0,11103.0
t198,0.0,0.0,0.0,0.0,365.909759244848,0.0,5171.0,0.0,6680.090240755152,0.0,12217.0
t199,0.0,0.0,0.0,0.0,451.8882186317075,0.0,5363.0,103.0,8305.111781368292,0.0,14223.0
t200,0.0,0.0,0.0,0.0,284.4766440523813,0.0,5319.0631527811265,8043.039163169827,1736.4210399966655,0.0,15383.0
t201,0.0,0.0,0.0,5764.892709483277,0.0,9012.0,719.107290516723,0.0,0.0,0.0,15496.0
t202,0.0,0.0,0.0,13112.94724259359,0.0,9015.0,0.0,0.0,0.0,0.0,22127.94724259359
t203,0.0,0.0,0.0,16690.52901874388,0.0,25091.36848519175,0.0,0.0,0.0,0.0,41781.89750393563
t204,0.0,0.0,0.0,17640.4261129201,0.0,0.0,0.0,0.0,0.0,0.0,17640.4261129201
t205,0.0,0.0,0.0,21498.24572911472,0.0,30484.690937990737,0.0,0.0,0.0,0.0,51982.93666710546
t206,0.0,0.0,0.0,25890.039163169826,0.0,0.0,0.0,0.0,0.0,0.0,25890.039163169826
t207,0.0,0.0,0.0,20952.327858898498,0.0,23337.89750393563,0.0,0.0,0.0,0.0,44290.22536283413
t208,0.0,0.0,0.0,14626.95946932657,0.0,28982.65562480822,0.0,0.0,0.0,0.0,43609.61509413479
t209,0.0,0.0,0.0,5608.396253354626,0.0,12299.162955115013,1106.6037466453736,0.0,0.0,0.0,19014.162955115014
t210,0.0,0.0,0.0,0.0,2212.351374584124,0.0,5642.0,2144.0,7127.648625415875,0.0,17126.0
t211,0.0,0.0,0.0,0.0,1855.5363514529736,0.0,5638.0,2115.0,7475.463648547026,0.0,17084.0
t212,0.0,0.0,0.0,0.0,940.366970395245,0.0,5594.0,1793.0,8298.633029604754,0.0,16626.0
t213,0.0,0.0,0.0,0.0,821.6253927511292,0.0,5530.0,1325.0,8283.37460724887,0.0,15960.0
t214,0.0,0.0,0.0,0.0,702.410381303885,0.0,5425.0,626.9304236886037,8108.659195007512,0.0,14863.0
t215,0.0,0.0,0.0,0.0,805.8444668576769,0.0,5291.0,7368.155533142323,0.0,0.0,13465.0
