Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t2236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11563.583107106817,46998.71309448569,7628.532242409031
t2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11563.583107106817,42711.15071585896,7628.532242409031
t2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11563.583107106817,38183.313471153415,7628.532242409031
t2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11563.583107106817,38183.313471153415,7628.532242409031
t2240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11563.583107106817,38183.313471153415,7628.532242409031
t2241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11563.583107106817,40961.83113318096,7628.532242409031
t2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11563.583107106817,40961.83113318096,7628.532242409031
t2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11563.583107106817,43887.43113318096,7628.532242409031
t2244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11563.583107106817,46813.03113318096,7628.532242409031
t2245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18963.17913722306,70988.69683680174,7628.532242409031
t2246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18963.17913722306,73941.89683680174,7628.532242409031
t2247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26362.7751673393,73941.89683680174,7628.532242409031
t2248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27938.657410140866,76942.01683680173,7628.532242409031
t2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35028.167101240564,76942.01683680173,7628.532242409031
t2250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35028.167101240564,82014.93382517046,7628.532242409031
t2251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30877.35344484932,82014.93382517046,7628.532242409031
t2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30877.35344484932,75384.76694385041,7628.532242409031
t2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24267.970985758348,75384.76694385041,7628.532242409031
t2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24267.970985758348,69683.09004843222,7628.532242409031
t2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24267.970985758348,64301.198816224205,7628.532242409031
t2256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20947.725780595712,64301.198816224205,7628.532242409031
t2257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20947.725780595712,61787.80715515849,7628.532242409031
t2258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20947.725780595712,59554.0358002915,7628.532242409031
t2259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18238.42336974855,59554.0358002915,7628.532242409031
t2260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18238.42336974855,56003.12182055,7628.532242409031
t2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14680.890276228985,56003.12182055,7628.532242409031
t2262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10248.30734097014,56003.12182055,7628.532242409031
t2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10248.30734097014,56003.12182055,7628.532242409031
t2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13944.640908507397,56003.12182055,7628.532242409031
t2265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21344.23693862364,56003.12182055,7628.532242409031
t2266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24126.694576424394,58900.20182055,7628.532242409031
t2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24126.694576424394,58900.20182055,7628.532242409031
t2268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24126.694576424394,61791.76182055,7628.532242409031
t2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24126.694576424394,64709.081820549996,7628.532242409031
t2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26596.231457974132,88884.74752417077,10118.97224240903
t2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26596.231457974132,91862.78752417077,10118.97224240903
t2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32371.70613652926,91862.78752417077,10118.97224240903
t2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38211.39391190649,91862.78752417077,10118.97224240903
t2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38211.39391190649,98478.77171495283,10118.97224240903
t2275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34008.44274476488,98478.77171495283,10118.97224240903
t2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26060.89331801863,98478.77171495283,10118.97224240903
t2277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19197.243625968273,98478.77171495283,10118.97224240903
t2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19197.243625968273,92322.13588088915,10118.97224240903
t2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19197.243625968273,86318.0694668575,10118.97224240903
t2280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19197.243625968273,82124.3471277964,10118.97224240903
t2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15735.47954791754,82124.3471277964,10118.97224240903
t2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15735.47954791754,78788.82515299054,10118.97224240903
t2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324.743574226948,78788.82515299054,10118.97224240903
t2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324.743574226948,74879.2262949347,10118.97224240903
t2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324.743574226948,70514.12623080867,10118.97224240903
t2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324.743574226948,65388.679570582615,10118.97224240903
t2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324.743574226948,65388.679570582615,10118.97224240903
t2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324.743574226948,65388.679570582615,10118.97224240903
t2289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324.743574226948,68142.38241907718,10118.97224240903
t2290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324.743574226948,71081.78241907718,10118.97224240903
t2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324.743574226948,74010.14241907718,10118.97224240903
t2292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324.743574226948,74010.14241907718,10118.97224240903
t2293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19724.33960434319,77001.06241907718,10118.97224240903
t2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19724.33960434319,80027.86241907718,10118.97224240903
t2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27123.93563445943,83105.26241907717,11336.550551661227
t2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27123.93563445943,86224.98241907718,11336.550551661227
t2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27123.93563445943,86224.98241907718,11336.550551661227
t2298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28697.837963785256,91909.99544656606,11336.550551661227
t2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27020.06526396418,91909.99544656606,11336.550551661227
t2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27020.06526396418,85074.20559650184,11336.550551661227
t2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20280.590241037855,85074.20559650184,11336.550551661227
t2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20280.590241037855,79665.41102899238,11336.550551661227
t2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20280.590241037855,75194.50760933376,11336.550551661227
t2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20280.590241037855,71605.71173037957,11336.550551661227
t2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20280.590241037855,68760.71188762544,11336.550551661227
t2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17532.970782567238,68760.71188762544,11336.550551661227
t2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17532.970782567238,65619.96895293758,11336.550551661227
t2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17532.970782567238,62459.673720247054,11336.550551661227
t2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17532.970782567238,59133.05238702068,11336.550551661227
t2310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17532.970782567238,55378.19060946085,11336.550551661227
t2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17532.970782567238,55378.19060946085,11336.550551661227
t2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17532.970782567238,55378.19060946085,11336.550551661227
t2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21193.16800330367,55378.19060946085,11336.550551661227
t2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21193.16800330367,58506.19060946085,11336.550551661227
t2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21193.16800330367,61615.79060946085,11336.550551661227
t2316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21193.16800330367,64740.11060946085,11336.550551661227
t2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21193.16800330367,64740.11060946085,11336.550551661227
t2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28372.82220941895,67945.39060946085,11336.550551661227
t2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28372.82220941895,71192.07060946085,11336.550551661227
t2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35772.418239535196,71192.07060946085,13966.162864544543
t2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35772.418239535196,89671.82607350987,13966.162864544543
t2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35772.418239535196,91330.0100448473,14702.759720131206
t2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35772.418239535196,85963.96427972434,14702.759720131206
t2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28443.175916272594,85963.96427972434,14702.759720131206
t2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28443.175916272594,79504.48441027627,14702.759720131206
t2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28443.175916272594,72968.57550206254,14702.759720131206
t2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22103.167468668616,72968.57550206254,14702.759720131206
t2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22103.167468668616,67143.36755843577,14702.759720131206
t2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22103.167468668616,62045.80680265205,14702.759720131206
t2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22103.167468668616,57386.64547324161,14702.759720131206
t2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17692.316982351418,57386.64547324161,14702.759720131206
t2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17692.316982351418,53124.96557289839,14702.759720131206
t2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17692.316982351418,48825.20762732279,14702.759720131206
t2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13183.625896428344,48825.20762732279,14702.759720131206
t2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13183.625896428344,48825.20762732279,14702.759720131206
t2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13183.625896428344,48825.20762732279,14702.759720131206
t2337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13183.625896428344,48825.20762732279,14702.759720131206
t2338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15077.252884405822,52050.72762732278,14702.759720131206
t2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16894.914094067146,55240.36762732278,14702.759720131206
t2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24294.510124183387,55240.36762732278,14702.759720131206
t2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25113.715637729507,58428.167627322786,14702.759720131206
t2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25113.715637729507,58428.167627322786,14702.759720131206
t2343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25113.715637729507,61777.88762732279,14702.759720131206
t2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26664.99715196782,65172.68762732279,14702.759720131206
t2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34064.59318208406,65172.68762732279,15786.542419792457
t2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36208.051070810965,70011.32337908256,15786.542419792457
t2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34844.96289030615,70011.32337908256,15786.542419792457
t2348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29363.569076230444,70011.32337908256,15786.542419792457
t2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29363.569076230444,64283.60910319859,15786.542419792457
t2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29363.569076230444,59507.65568209781,15786.542419792457
t2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25630.512986987967,59507.65568209781,15786.542419792457
t2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25630.512986987967,56799.75875227993,15786.542419792457
t2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25630.512986987967,54676.8903778123,15786.542419792457
t2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23875.3207727505,54676.8903778123,15786.542419792457
t2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23875.3207727505,53051.32320104395,15786.542419792457
t2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22230.94331768292,53051.32320104395,15786.542419792457
t2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22230.94331768292,51085.51265731704,15786.542419792457
t2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22230.94331768292,48091.57305347555,15786.542419792457
t2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22230.94331768292,48091.57305347555,15786.542419792457
t2360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22230.94331768292,48091.57305347555,15786.542419792457
t2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22757.14647767642,48091.57305347555,15786.542419792457
t2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22757.14647767642,48091.57305347555,15786.542419792457
t2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22757.14647767642,50961.97305347555,15786.542419792457
t2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22757.14647767642,53832.37305347555,15786.542419792457
t2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28036.03120728376,78008.03875709634,15786.542419792457
t2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28036.03120728376,80917.99875709634,15786.542419792457
t2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28036.03120728376,83868.43875709634,15786.542419792457
t2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35435.6272374,103440.0501693971,15786.542419792457
t2369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40967.83486568018,103440.0501693971,15786.542419792457
t2370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40967.83486568018,106306.41716637983,15786.542419792457
t2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36617.46392446927,106306.41716637983,15786.542419792457
t2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28511.933430520763,106306.41716637983,15786.542419792457
t2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28464.107343564243,98165.85422553739,15786.542419792457
t2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28464.107343564243,90718.53706165601,15786.542419792457
t2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28464.107343564243,85024.96707757312,15786.542419792457
t2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28464.107343564243,80196.92245622668,15786.542419792457
t2377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28464.107343564243,77143.60936925687,15786.542419792457
t2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25889.180556430965,77143.60936925687,15786.542419792457
t2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25889.180556430965,74852.50804845526,15786.542419792457
t2380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25889.180556430965,72572.3212143507,15786.542419792457
t2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23587.881068111776,72572.3212143507,15786.542419792457
t2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23587.881068111776,68949.43567450927,15786.542419792457
t2383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23587.881068111776,68949.43567450927,15786.542419792457
t2384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23587.881068111776,68949.43567450927,15786.542419792457
t2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25971.331029178757,68949.43567450927,15786.542419792457
t2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25971.331029178757,71875.95567450927,15786.542419792457
t2387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25971.331029178757,71875.95567450927,15786.542419792457
t2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25971.331029178757,74792.35567450926,15786.542419792457
t2389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25971.331029178757,77723.47567450926,15786.542419792457
t2390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33370.927059295,77723.47567450926,18277.902419792455
t2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35814.95670194111,80695.07567450927,18277.902419792455
t2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35814.95670194111,104870.74137813004,18277.902419792455
t2393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35814.95670194111,104870.74137813004,18277.902419792455
t2394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35814.95670194111,108137.845562508,18980.283418322993
t2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35814.95670194111,102273.11390240425,18380.523816608773
t2396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27382.02812357452,102273.11390240425,18380.523816608773
t2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27382.02812357452,94836.56005913591,17572.794939736494
t2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27382.02812357452,87959.58193244722,17240.02947267721
t2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27382.02812357452,82021.51709324983,14173.607997431798
t2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27382.02812357452,74059.65544874386,14173.607997431798
t2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27382.02812357452,69912.82758518543,10935.787405130397
t2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23851.196861028744,69912.82758518543,8106.336266086631
t2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23851.196861028744,63811.668726064985,8106.336266086631
t2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23851.196861028744,57023.38623454761,8106.336266086631
t2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16771.53242543787,57023.38623454761,8106.336266086631
t2406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16771.53242543787,50703.95101292095,7126.787961913368
t2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15137.90430877572,50703.95101292095,7126.787961913368
t2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15137.90430877572,50703.95101292095,7126.787961913368
t2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16607.00020217783,50703.95101292095,7126.787961913368
t2410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22402.382728790562,50703.95101292095,7126.787961913368
t2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28323.08271322199,53610.23101292095,7126.787961913368
t2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28323.08271322199,53610.23101292095,7126.787961913368
t2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28323.08271322199,56548.711012920954,7126.787961913368
t2414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28450.1077612502,59498.23101292095,9623.667961913368
t2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35849.70379136644,83673.89671654173,9623.667961913368
t2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35857.07553144177,83673.89671654173,12147.227961913368
t2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35857.07553144177,83673.89671654173,12147.227961913368
t2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35857.07553144177,86229.41279910337,12147.227961913368
t2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35857.07553144177,78545.74184995709,12147.227961913368
t2420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27114.641658431086,78098.15215696588,12147.227961913368
t2421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27114.641658431086,69402.4416241726,12147.227961913368
t2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27114.641658431086,61733.87257443624,12147.227961913368
t2423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27114.641658431086,55603.73484691412,12147.227961913368
t2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27114.641658431086,50911.53173499215,12147.227961913368
t2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27114.641658431086,47215.4532330725,12147.227961913368
t2426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23612.576423054874,47215.4532330725,12147.227961913368
t2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23612.576423054874,44020.34538607723,12147.227961913368
t2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23612.576423054874,41330.72910909882,12147.227961913368
t2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23612.576423054874,38814.72881685926,12147.227961913368
t2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23612.576423054874,35258.87869385057,12147.227961913368
t2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23612.576423054874,35258.87869385057,12147.227961913368
t2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23612.576423054874,35258.87869385057,12147.227961913368
t2433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25036.830243254564,35258.87869385057,12147.227961913368
t2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27691.702253297175,38184.47869385057,12147.227961913368
t2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27691.702253297175,62360.14439747135,12147.227961913368
t2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27691.702253297175,65275.62439747135,14628.467961913368
t2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27691.702253297175,65275.62439747135,14628.467961913368
t2438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27691.702253297175,68203.98439747134,14628.467961913368
t2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30315.24433861879,71162.70439747135,14628.467961913368
t2440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37714.84036873504,95338.37010109212,14839.898231081092
t2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37714.84036873504,95338.37010109212,14839.898231081092
t2442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37714.84036873504,95338.37010109212,14839.898231081092
t2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30938.288404244056,95338.37010109212,11677.550517102916
t2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30938.288404244056,86049.84585158466,8073.577573110095
t2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30938.288404244056,76752.63153233957,5292.069797338363
t2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29869.77142777062,67542.87384595214,5292.069797338363
t2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,67542.87384595214,5292.069797338363
t2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,60900.335211553655,5292.069797338363
t2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,56493.874956653824,5292.069797338363
t2450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,53140.179226391105,5292.069797338363
t2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,50297.22622436189,5292.069797338363
t2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,47462.056434101556,5292.069797338363
t2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,44593.702884848615,5292.069797338363
t2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,40502.567702520246,5292.069797338363
t2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,40502.567702520246,5292.069797338363
t2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,40502.567702520246,5292.069797338363
t2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,40502.567702520246,5292.069797338363
t2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,43435.527702520245,5292.069797338363
t2459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,46356.527702520245,5292.069797338363
t2460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,49294.08770252024,5292.069797338363
t2461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,52260.167702520244,5292.069797338363
t2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21858.040660782615,52260.167702520244,5292.069797338363
t2463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29257.636690898857,55279.60770252025,5292.069797338363
t2464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29257.636690898857,58342.28770252025,5292.069797338363
t2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36657.2327210151,58342.28770252025,6504.513523217913
t2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37998.988533078606,63853.96356859445,6504.513523217913
t2467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37356.168939933836,63853.96356859445,6504.513523217913
t2468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30662.782478892732,63853.96356859445,6504.513523217913
t2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30662.782478892732,57469.97039289612,6504.513523217913
t2470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30662.782478892732,52126.05484711626,6504.513523217913
t2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26147.588180704413,52126.05484711626,6504.513523217913
t2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22780.279721209867,52126.05484711626,6504.513523217913
t2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22780.279721209867,49353.018446490285,6504.513523217913
t2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22780.279721209867,47136.94176612825,6504.513523217913
t2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20487.96139431288,47136.94176612825,6504.513523217913
t2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18669.515787463068,47136.94176612825,6504.513523217913
t2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16737.57254427369,47136.94176612825,6504.513523217913
t2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14382.852821816243,47136.94176612825,6504.513523217913
t2479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14382.852821816243,47136.94176612825,6504.513523217913
t2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20503.686385892528,47136.94176612825,6504.513523217913
t2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21687.374715048205,50442.50176612825,6504.513523217913
t2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21687.374715048205,50442.50176612825,6504.513523217913
t2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21687.374715048205,50442.50176612825,6504.513523217913
